transit_uid,date,material,sending,receiving,actual_ship_date,actual_delivery_date,quantity,ori_deployment_uid,vehicle_uid
80807095|0386|A716|2025-12-29|net demand for forecast|007851_transit_20251229-0386-A716-Train-#1,2026-01-05,80807095,0386,A716,2025-12-29,2026-01-12,1,80807095|0386|A716|2025-12-29|net demand for forecast|007851,20251229-0386-A716-Train-#1
80807095|0386|A716|2025-12-29|net demand for forecast|007852_transit_20251229-0386-A716-Train-#1,2026-01-05,80807095,0386,A716,2025-12-29,2026-01-12,1,80807095|0386|A716|2025-12-29|net demand for forecast|007852,20251229-0386-A716-Train-#1
80864469|0386|A716|2025-12-29|net demand for forecast|007961_transit_20251229-0386-A716-Train-#1,2026-01-05,80864469,0386,A716,2025-12-29,2026-01-12,1,80864469|0386|A716|2025-12-29|net demand for forecast|007961,20251229-0386-A716-Train-#1
80864469|0386|A716|2025-12-29|net demand for forecast|007962_transit_20251229-0386-A716-Train-#1,2026-01-05,80864469,0386,A716,2025-12-29,2026-01-12,1,80864469|0386|A716|2025-12-29|net demand for forecast|007962,20251229-0386-A716-Train-#1
80864469|0386|A716|2025-12-29|net demand for forecast|007963_transit_20251229-0386-A716-Train-#1,2026-01-05,80864469,0386,A716,2025-12-29,2026-01-12,1,80864469|0386|A716|2025-12-29|net demand for forecast|007963,20251229-0386-A716-Train-#1
80864469|0386|A716|2025-12-29|net demand for forecast|007964_transit_20251229-0386-A716-Train-#1,2026-01-05,80864469,0386,A716,2025-12-29,2026-01-12,1,80864469|0386|A716|2025-12-29|net demand for forecast|007964,20251229-0386-A716-Train-#1
80864469|0386|A716|2025-12-29|net demand for forecast|007965_transit_20251229-0386-A716-Train-#1,2026-01-05,80864469,0386,A716,2025-12-29,2026-01-12,1,80864469|0386|A716|2025-12-29|net demand for forecast|007965,20251229-0386-A716-Train-#1
80864469|0386|A716|2025-12-29|net demand for forecast|007966_transit_20251229-0386-A716-Train-#1,2026-01-05,80864469,0386,A716,2025-12-29,2026-01-12,1,80864469|0386|A716|2025-12-29|net demand for forecast|007966,20251229-0386-A716-Train-#1
80864469|0386|A716|2025-12-29|net demand for forecast|007967_transit_20251229-0386-A716-Train-#1,2026-01-05,80864469,0386,A716,2025-12-29,2026-01-12,1,80864469|0386|A716|2025-12-29|net demand for forecast|007967,20251229-0386-A716-Train-#1
80864469|0386|A716|2025-12-29|net demand for forecast|007968_transit_20251229-0386-A716-Train-#1,2026-01-05,80864469,0386,A716,2025-12-29,2026-01-12,1,80864469|0386|A716|2025-12-29|net demand for forecast|007968,20251229-0386-A716-Train-#1
80864469|0386|A716|2025-12-29|net demand for forecast|007969_transit_20251229-0386-A716-Train-#1,2026-01-05,80864469,0386,A716,2025-12-29,2026-01-12,1,80864469|0386|A716|2025-12-29|net demand for forecast|007969,20251229-0386-A716-Train-#1
80864469|0386|A716|2025-12-29|net demand for forecast|007970_transit_20251229-0386-A716-Train-#1,2026-01-05,80864469,0386,A716,2025-12-29,2026-01-12,1,80864469|0386|A716|2025-12-29|net demand for forecast|007970,20251229-0386-A716-Train-#1
80864469|0386|A716|2025-12-29|net demand for forecast|007971_transit_20251229-0386-A716-Train-#1,2026-01-05,80864469,0386,A716,2025-12-29,2026-01-12,1,80864469|0386|A716|2025-12-29|net demand for forecast|007971,20251229-0386-A716-Train-#1
80864469|0386|A716|2025-12-29|net demand for forecast|007972_transit_20251229-0386-A716-Train-#1,2026-01-05,80864469,0386,A716,2025-12-29,2026-01-12,1,80864469|0386|A716|2025-12-29|net demand for forecast|007972,20251229-0386-A716-Train-#1
80864469|0386|A716|2025-12-29|net demand for forecast|007973_transit_20251229-0386-A716-Train-#1,2026-01-05,80864469,0386,A716,2025-12-29,2026-01-12,1,80864469|0386|A716|2025-12-29|net demand for forecast|007973,20251229-0386-A716-Train-#1
80864469|0386|A716|2025-12-29|net demand for forecast|007974_transit_20251229-0386-A716-Train-#1,2026-01-05,80864469,0386,A716,2025-12-29,2026-01-12,1,80864469|0386|A716|2025-12-29|net demand for forecast|007974,20251229-0386-A716-Train-#1
80864469|0386|A716|2025-12-29|net demand for forecast|007975_transit_20251229-0386-A716-Train-#1,2026-01-05,80864469,0386,A716,2025-12-29,2026-01-12,1,80864469|0386|A716|2025-12-29|net demand for forecast|007975,20251229-0386-A716-Train-#1
80864469|0386|A716|2025-12-29|net demand for forecast|007976_transit_20251229-0386-A716-Train-#1,2026-01-05,80864469,0386,A716,2025-12-29,2026-01-12,1,80864469|0386|A716|2025-12-29|net demand for forecast|007976,20251229-0386-A716-Train-#1
80864469|0386|A716|2025-12-29|net demand for forecast|007977_transit_20251229-0386-A716-Train-#1,2026-01-05,80864469,0386,A716,2025-12-29,2026-01-12,1,80864469|0386|A716|2025-12-29|net demand for forecast|007977,20251229-0386-A716-Train-#1
80864469|0386|A716|2025-12-29|net demand for forecast|007978_transit_20251229-0386-A716-Train-#1,2026-01-05,80864469,0386,A716,2025-12-29,2026-01-12,1,80864469|0386|A716|2025-12-29|net demand for forecast|007978,20251229-0386-A716-Train-#1
21103372|0386|A716|2025-12-29|net demand for safety|007249_transit_20251229-0386-A716-Train-#1,2026-01-05,21103372,0386,A716,2025-12-29,2026-01-12,30,21103372|0386|A716|2025-12-29|net demand for safety|007249,20251229-0386-A716-Train-#1
21133312|0386|A716|2025-12-29|net demand for safety|007494_transit_20251229-0386-A716-Train-#1,2026-01-05,21133312,0386,A716,2025-12-29,2026-01-12,64,21133312|0386|A716|2025-12-29|net demand for safety|007494,20251229-0386-A716-Train-#1
21162696|0386|A716|2025-12-29|net demand for safety|007576_transit_20251229-0386-A716-Train-#1,2026-01-05,21162696,0386,A716,2025-12-29,2026-01-12,4,21162696|0386|A716|2025-12-29|net demand for safety|007576,20251229-0386-A716-Train-#1
21442896|0386|A716|2025-12-29|net demand for safety|007694_transit_20251229-0386-A716-Train-#1,2026-01-05,21442896,0386,A716,2025-12-29,2026-01-12,6,21442896|0386|A716|2025-12-29|net demand for safety|007694,20251229-0386-A716-Train-#1
80807095|0386|A716|2025-12-29|net demand for safety|007853_transit_20251229-0386-A716-Train-#1,2026-01-05,80807095,0386,A716,2025-12-29,2026-01-12,56,80807095|0386|A716|2025-12-29|net demand for safety|007853,20251229-0386-A716-Train-#1
80807113|0386|A716|2025-12-29|net demand for safety|007894_transit_20251229-0386-A716-Train-#1,2026-01-05,80807113,0386,A716,2025-12-29,2026-01-12,24,80807113|0386|A716|2025-12-29|net demand for safety|007894,20251229-0386-A716-Train-#1
80864469|0386|A716|2025-12-29|net demand for safety|007979_transit_20251229-0386-A716-Train-#1,2026-01-05,80864469,0386,A716,2025-12-29,2026-01-12,24,80864469|0386|A716|2025-12-29|net demand for safety|007979,20251229-0386-A716-Train-#1
21103372|0386|A716|2025-12-29|push replenishment|007250_transit_20251229-0386-A716-Train-#1,2026-01-05,21103372,0386,A716,2025-12-29,2026-01-12,59,21103372|0386|A716|2025-12-29|push replenishment|007250,20251229-0386-A716-Train-#1
21127730|0386|A716|2025-12-29|push replenishment|007291_transit_20251229-0386-A716-Train-#1,2026-01-05,21127730,0386,A716,2025-12-29,2026-01-12,57,21127730|0386|A716|2025-12-29|push replenishment|007291,20251229-0386-A716-Train-#1
21162696|0386|A716|2025-12-29|push replenishment|007577_transit_20251229-0386-A716-Train-#1,2026-01-05,21162696,0386,A716,2025-12-29,2026-01-12,6,21162696|0386|A716|2025-12-29|push replenishment|007577,20251229-0386-A716-Train-#1
21442896|0386|A716|2025-12-29|push replenishment|007695_transit_20251229-0386-A716-Train-#1,2026-01-05,21442896,0386,A716,2025-12-29,2026-01-12,797,21442896|0386|A716|2025-12-29|push replenishment|007695,20251229-0386-A716-Train-#1
80807095|0386|A716|2025-12-29|push replenishment|007854_transit_20251229-0386-A716-Train-#1,2026-01-05,80807095,0386,A716,2025-12-29,2026-01-12,63,80807095|0386|A716|2025-12-29|push replenishment|007854,20251229-0386-A716-Train-#1
80807113|0386|A716|2025-12-29|push replenishment|007895_transit_20251229-0386-A716-Train-#1,2026-01-05,80807113,0386,A716,2025-12-29,2026-01-12,78,80807113|0386|A716|2025-12-29|push replenishment|007895,20251229-0386-A716-Train-#1
80864469|0386|A716|2025-12-29|push replenishment|007980_transit_20251229-0386-A716-Train-#1,2026-01-05,80864469,0386,A716,2025-12-29,2026-01-12,62,80864469|0386|A716|2025-12-29|push replenishment|007980,20251229-0386-A716-Train-#1
21377504|0386|A672|2025-12-30|net demand for normal|008626_transit_20251230-0386-A672-Train-#1,2026-01-05,21377504,0386,A672,2025-12-30,2026-01-06,5,21377504|0386|A672|2025-12-30|net demand for normal|008626,20251230-0386-A672-Train-#1
21132758|0386|A672|2025-12-30|net demand for forecast|008090_transit_20251230-0386-A672-Train-#1,2026-01-05,21132758,0386,A672,2025-12-30,2026-01-06,25,21132758|0386|A672|2025-12-30|net demand for forecast|008090,20251230-0386-A672-Train-#1
21132758|0386|A672|2025-12-30|net demand for forecast|008091_transit_20251230-0386-A672-Train-#1,2026-01-05,21132758,0386,A672,2025-12-30,2026-01-07,25,21132758|0386|A672|2025-12-30|net demand for forecast|008091,20251230-0386-A672-Train-#1
21132758|0386|A672|2025-12-30|net demand for forecast|008092_transit_20251230-0386-A672-Train-#1,2026-01-05,21132758,0386,A672,2025-12-30,2026-01-06,25,21132758|0386|A672|2025-12-30|net demand for forecast|008092,20251230-0386-A672-Train-#1
21132758|0386|A672|2025-12-30|net demand for forecast|008093_transit_20251230-0386-A672-Train-#1,2026-01-05,21132758,0386,A672,2025-12-30,2026-01-06,25,21132758|0386|A672|2025-12-30|net demand for forecast|008093,20251230-0386-A672-Train-#1
21132758|0386|A672|2025-12-30|net demand for forecast|008094_transit_20251230-0386-A672-Train-#1,2026-01-05,21132758,0386,A672,2025-12-30,2026-01-06,25,21132758|0386|A672|2025-12-30|net demand for forecast|008094,20251230-0386-A672-Train-#1
21132758|0386|A672|2025-12-30|net demand for forecast|008095_transit_20251230-0386-A672-Train-#1,2026-01-05,21132758,0386,A672,2025-12-30,2026-01-06,25,21132758|0386|A672|2025-12-30|net demand for forecast|008095,20251230-0386-A672-Train-#1
21132758|0386|A672|2025-12-30|net demand for forecast|008096_transit_20251230-0386-A672-Train-#1,2026-01-05,21132758,0386,A672,2025-12-30,2026-01-06,25,21132758|0386|A672|2025-12-30|net demand for forecast|008096,20251230-0386-A672-Train-#1
21132758|0386|A672|2025-12-30|net demand for forecast|008097_transit_20251230-0386-A672-Train-#1,2026-01-05,21132758,0386,A672,2025-12-30,2026-01-06,31,21132758|0386|A672|2025-12-30|net demand for forecast|008097,20251230-0386-A672-Train-#1
21132758|0386|A672|2025-12-30|net demand for forecast|008098_transit_20251230-0386-A672-Train-#1,2026-01-05,21132758,0386,A672,2025-12-30,2026-01-06,31,21132758|0386|A672|2025-12-30|net demand for forecast|008098,20251230-0386-A672-Train-#1
21132758|0386|A672|2025-12-30|net demand for forecast|008099_transit_20251230-0386-A672-Train-#1,2026-01-05,21132758,0386,A672,2025-12-30,2026-01-07,31,21132758|0386|A672|2025-12-30|net demand for forecast|008099,20251230-0386-A672-Train-#1
21132758|0386|A672|2025-12-30|net demand for forecast|008100_transit_20251230-0386-A672-Train-#1,2026-01-05,21132758,0386,A672,2025-12-30,2026-01-06,31,21132758|0386|A672|2025-12-30|net demand for forecast|008100,20251230-0386-A672-Train-#1
21132758|0386|A672|2025-12-30|net demand for forecast|008101_transit_20251230-0386-A672-Train-#1,2026-01-05,21132758,0386,A672,2025-12-30,2026-01-06,31,21132758|0386|A672|2025-12-30|net demand for forecast|008101,20251230-0386-A672-Train-#1
21137866|0386|A672|2025-12-30|net demand for forecast|008194_transit_20251230-0386-A672-Train-#1,2026-01-05,21137866,0386,A672,2025-12-30,2026-01-06,1,21137866|0386|A672|2025-12-30|net demand for forecast|008194,20251230-0386-A672-Train-#1
21137866|0386|A672|2025-12-30|net demand for forecast|008195_transit_20251230-0386-A672-Train-#1,2026-01-05,21137866,0386,A672,2025-12-30,2026-01-06,1,21137866|0386|A672|2025-12-30|net demand for forecast|008195,20251230-0386-A672-Train-#1
21137866|0386|A672|2025-12-30|net demand for forecast|008196_transit_20251230-0386-A672-Train-#1,2026-01-05,21137866,0386,A672,2025-12-30,2026-01-06,1,21137866|0386|A672|2025-12-30|net demand for forecast|008196,20251230-0386-A672-Train-#1
21137866|0386|A672|2025-12-30|net demand for forecast|008197_transit_20251230-0386-A672-Train-#1,2026-01-05,21137866,0386,A672,2025-12-30,2026-01-06,1,21137866|0386|A672|2025-12-30|net demand for forecast|008197,20251230-0386-A672-Train-#1
21137866|0386|A672|2025-12-30|net demand for forecast|008198_transit_20251230-0386-A672-Train-#1,2026-01-05,21137866,0386,A672,2025-12-30,2026-01-06,1,21137866|0386|A672|2025-12-30|net demand for forecast|008198,20251230-0386-A672-Train-#1
21137866|0386|A672|2025-12-30|net demand for forecast|008199_transit_20251230-0386-A672-Train-#1,2026-01-05,21137866,0386,A672,2025-12-30,2026-01-06,1,21137866|0386|A672|2025-12-30|net demand for forecast|008199,20251230-0386-A672-Train-#1
21137866|0386|A672|2025-12-30|net demand for forecast|008200_transit_20251230-0386-A672-Train-#1,2026-01-05,21137866,0386,A672,2025-12-30,2026-01-06,1,21137866|0386|A672|2025-12-30|net demand for forecast|008200,20251230-0386-A672-Train-#1
21137866|0386|A672|2025-12-30|net demand for forecast|008201_transit_20251230-0386-A672-Train-#1,2026-01-05,21137866,0386,A672,2025-12-30,2026-01-06,1,21137866|0386|A672|2025-12-30|net demand for forecast|008201,20251230-0386-A672-Train-#1
21137866|0386|A672|2025-12-30|net demand for forecast|008202_transit_20251230-0386-A672-Train-#1,2026-01-05,21137866,0386,A672,2025-12-30,2026-01-07,1,21137866|0386|A672|2025-12-30|net demand for forecast|008202,20251230-0386-A672-Train-#1
21137866|0386|A672|2025-12-30|net demand for forecast|008203_transit_20251230-0386-A672-Train-#1,2026-01-05,21137866,0386,A672,2025-12-30,2026-01-06,1,21137866|0386|A672|2025-12-30|net demand for forecast|008203,20251230-0386-A672-Train-#1
21137866|0386|A672|2025-12-30|net demand for forecast|008204_transit_20251230-0386-A672-Train-#1,2026-01-05,21137866,0386,A672,2025-12-30,2026-01-06,1,21137866|0386|A672|2025-12-30|net demand for forecast|008204,20251230-0386-A672-Train-#1
21137866|0386|A672|2025-12-30|net demand for forecast|008205_transit_20251230-0386-A672-Train-#1,2026-01-05,21137866,0386,A672,2025-12-30,2026-01-06,1,21137866|0386|A672|2025-12-30|net demand for forecast|008205,20251230-0386-A672-Train-#1
21148509|0386|A672|2025-12-30|net demand for forecast|008431_transit_20251230-0386-A672-Train-#1,2026-01-05,21148509,0386,A672,2025-12-30,2026-01-06,17,21148509|0386|A672|2025-12-30|net demand for forecast|008431,20251230-0386-A672-Train-#1
21148509|0386|A672|2025-12-30|net demand for forecast|008432_transit_20251230-0386-A672-Train-#1,2026-01-05,21148509,0386,A672,2025-12-30,2026-01-06,17,21148509|0386|A672|2025-12-30|net demand for forecast|008432,20251230-0386-A672-Train-#1
21148509|0386|A672|2025-12-30|net demand for forecast|008433_transit_20251230-0386-A672-Train-#1,2026-01-05,21148509,0386,A672,2025-12-30,2026-01-06,17,21148509|0386|A672|2025-12-30|net demand for forecast|008433,20251230-0386-A672-Train-#1
21148509|0386|A672|2025-12-30|net demand for forecast|008434_transit_20251230-0386-A672-Train-#1,2026-01-05,21148509,0386,A672,2025-12-30,2026-01-06,17,21148509|0386|A672|2025-12-30|net demand for forecast|008434,20251230-0386-A672-Train-#1
21148509|0386|A672|2025-12-30|net demand for forecast|008435_transit_20251230-0386-A672-Train-#1,2026-01-05,21148509,0386,A672,2025-12-30,2026-01-06,17,21148509|0386|A672|2025-12-30|net demand for forecast|008435,20251230-0386-A672-Train-#1
21148509|0386|A672|2025-12-30|net demand for forecast|008436_transit_20251230-0386-A672-Train-#1,2026-01-05,21148509,0386,A672,2025-12-30,2026-01-06,26,21148509|0386|A672|2025-12-30|net demand for forecast|008436,20251230-0386-A672-Train-#1
21148509|0386|A672|2025-12-30|net demand for forecast|008437_transit_20251230-0386-A672-Train-#1,2026-01-05,21148509,0386,A672,2025-12-30,2026-01-06,26,21148509|0386|A672|2025-12-30|net demand for forecast|008437,20251230-0386-A672-Train-#1
21148509|0386|A672|2025-12-30|net demand for forecast|008438_transit_20251230-0386-A672-Train-#1,2026-01-05,21148509,0386,A672,2025-12-30,2026-01-06,26,21148509|0386|A672|2025-12-30|net demand for forecast|008438,20251230-0386-A672-Train-#1
21148509|0386|A672|2025-12-30|net demand for forecast|008439_transit_20251230-0386-A672-Train-#1,2026-01-05,21148509,0386,A672,2025-12-30,2026-01-06,26,21148509|0386|A672|2025-12-30|net demand for forecast|008439,20251230-0386-A672-Train-#1
21148509|0386|A672|2025-12-30|net demand for forecast|008440_transit_20251230-0386-A672-Train-#1,2026-01-05,21148509,0386,A672,2025-12-30,2026-01-06,26,21148509|0386|A672|2025-12-30|net demand for forecast|008440,20251230-0386-A672-Train-#1
21148509|0386|A672|2025-12-30|net demand for forecast|008441_transit_20251230-0386-A672-Train-#1,2026-01-05,21148509,0386,A672,2025-12-30,2026-01-06,27,21148509|0386|A672|2025-12-30|net demand for forecast|008441,20251230-0386-A672-Train-#1
21148509|0386|A672|2025-12-30|net demand for forecast|008442_transit_20251230-0386-A672-Train-#1,2026-01-05,21148509,0386,A672,2025-12-30,2026-01-06,27,21148509|0386|A672|2025-12-30|net demand for forecast|008442,20251230-0386-A672-Train-#1
21377504|0386|A672|2025-12-30|net demand for forecast|008612_transit_20251230-0386-A672-Train-#1,2026-01-05,21377504,0386,A672,2025-12-30,2026-01-06,5,21377504|0386|A672|2025-12-30|net demand for forecast|008612,20251230-0386-A672-Train-#1
21377504|0386|A672|2025-12-30|net demand for forecast|008613_transit_20251230-0386-A672-Train-#1,2026-01-05,21377504,0386,A672,2025-12-30,2026-01-06,5,21377504|0386|A672|2025-12-30|net demand for forecast|008613,20251230-0386-A672-Train-#1
21377504|0386|A672|2025-12-30|net demand for forecast|008614_transit_20251230-0386-A672-Train-#1,2026-01-05,21377504,0386,A672,2025-12-30,2026-01-06,5,21377504|0386|A672|2025-12-30|net demand for forecast|008614,20251230-0386-A672-Train-#1
21377504|0386|A672|2025-12-30|net demand for forecast|008615_transit_20251230-0386-A672-Train-#1,2026-01-05,21377504,0386,A672,2025-12-30,2026-01-06,5,21377504|0386|A672|2025-12-30|net demand for forecast|008615,20251230-0386-A672-Train-#1
21377504|0386|A672|2025-12-30|net demand for forecast|008616_transit_20251230-0386-A672-Train-#1,2026-01-05,21377504,0386,A672,2025-12-30,2026-01-06,5,21377504|0386|A672|2025-12-30|net demand for forecast|008616,20251230-0386-A672-Train-#1
21377504|0386|A672|2025-12-30|net demand for forecast|008617_transit_20251230-0386-A672-Train-#1,2026-01-05,21377504,0386,A672,2025-12-30,2026-01-06,7,21377504|0386|A672|2025-12-30|net demand for forecast|008617,20251230-0386-A672-Train-#1
21377504|0386|A672|2025-12-30|net demand for forecast|008618_transit_20251230-0386-A672-Train-#1,2026-01-05,21377504,0386,A672,2025-12-30,2026-01-06,7,21377504|0386|A672|2025-12-30|net demand for forecast|008618,20251230-0386-A672-Train-#1
21377504|0386|A672|2025-12-30|net demand for forecast|008619_transit_20251230-0386-A672-Train-#1,2026-01-05,21377504,0386,A672,2025-12-30,2026-01-06,7,21377504|0386|A672|2025-12-30|net demand for forecast|008619,20251230-0386-A672-Train-#1
21377504|0386|A672|2025-12-30|net demand for forecast|008620_transit_20251230-0386-A672-Train-#1,2026-01-05,21377504,0386,A672,2025-12-30,2026-01-06,7,21377504|0386|A672|2025-12-30|net demand for forecast|008620,20251230-0386-A672-Train-#1
21377504|0386|A672|2025-12-30|net demand for forecast|008621_transit_20251230-0386-A672-Train-#1,2026-01-05,21377504,0386,A672,2025-12-30,2026-01-06,8,21377504|0386|A672|2025-12-30|net demand for forecast|008621,20251230-0386-A672-Train-#1
21377504|0386|A672|2025-12-30|net demand for forecast|008622_transit_20251230-0386-A672-Train-#1,2026-01-05,21377504,0386,A672,2025-12-30,2026-01-06,8,21377504|0386|A672|2025-12-30|net demand for forecast|008622,20251230-0386-A672-Train-#1
21377504|0386|A672|2025-12-30|net demand for forecast|008623_transit_20251230-0386-A672-Train-#1,2026-01-05,21377504,0386,A672,2025-12-30,2026-01-06,8,21377504|0386|A672|2025-12-30|net demand for forecast|008623,20251230-0386-A672-Train-#1
80812845|0386|A672|2025-12-30|net demand for forecast|008887_transit_20251230-0386-A672-Train-#1,2026-01-05,80812845,0386,A672,2025-12-30,2026-01-06,1,80812845|0386|A672|2025-12-30|net demand for forecast|008887,20251230-0386-A672-Train-#1
80812845|0386|A672|2025-12-30|net demand for forecast|008888_transit_20251230-0386-A672-Train-#1,2026-01-05,80812845,0386,A672,2025-12-30,2026-01-06,1,80812845|0386|A672|2025-12-30|net demand for forecast|008888,20251230-0386-A672-Train-#1
80812845|0386|A672|2025-12-30|net demand for forecast|008889_transit_20251230-0386-A672-Train-#1,2026-01-05,80812845,0386,A672,2025-12-30,2026-01-06,1,80812845|0386|A672|2025-12-30|net demand for forecast|008889,20251230-0386-A672-Train-#1
80812845|0386|A672|2025-12-30|net demand for forecast|008890_transit_20251230-0386-A672-Train-#1,2026-01-05,80812845,0386,A672,2025-12-30,2026-01-06,1,80812845|0386|A672|2025-12-30|net demand for forecast|008890,20251230-0386-A672-Train-#1
80812845|0386|A672|2025-12-30|net demand for forecast|008891_transit_20251230-0386-A672-Train-#1,2026-01-05,80812845,0386,A672,2025-12-30,2026-01-06,1,80812845|0386|A672|2025-12-30|net demand for forecast|008891,20251230-0386-A672-Train-#1
80812845|0386|A672|2025-12-30|net demand for forecast|008892_transit_20251230-0386-A672-Train-#1,2026-01-05,80812845,0386,A672,2025-12-30,2026-01-06,1,80812845|0386|A672|2025-12-30|net demand for forecast|008892,20251230-0386-A672-Train-#1
80812845|0386|A672|2025-12-30|net demand for forecast|008893_transit_20251230-0386-A672-Train-#1,2026-01-05,80812845,0386,A672,2025-12-30,2026-01-07,1,80812845|0386|A672|2025-12-30|net demand for forecast|008893,20251230-0386-A672-Train-#1
80812845|0386|A672|2025-12-30|net demand for forecast|008894_transit_20251230-0386-A672-Train-#1,2026-01-05,80812845,0386,A672,2025-12-30,2026-01-06,1,80812845|0386|A672|2025-12-30|net demand for forecast|008894,20251230-0386-A672-Train-#1
80812845|0386|A672|2025-12-30|net demand for forecast|008895_transit_20251230-0386-A672-Train-#1,2026-01-05,80812845,0386,A672,2025-12-30,2026-01-06,1,80812845|0386|A672|2025-12-30|net demand for forecast|008895,20251230-0386-A672-Train-#1
80812845|0386|A672|2025-12-30|net demand for forecast|008896_transit_20251230-0386-A672-Train-#1,2026-01-05,80812845,0386,A672,2025-12-30,2026-01-06,1,80812845|0386|A672|2025-12-30|net demand for forecast|008896,20251230-0386-A672-Train-#1
80812845|0386|A672|2025-12-30|net demand for forecast|008897_transit_20251230-0386-A672-Train-#1,2026-01-05,80812845,0386,A672,2025-12-30,2026-01-06,1,80812845|0386|A672|2025-12-30|net demand for forecast|008897,20251230-0386-A672-Train-#1
80812845|0386|A672|2025-12-30|net demand for forecast|008898_transit_20251230-0386-A672-Train-#1,2026-01-05,80812845,0386,A672,2025-12-30,2026-01-06,1,80812845|0386|A672|2025-12-30|net demand for forecast|008898,20251230-0386-A672-Train-#1
80884850|0386|A672|2025-12-30|net demand for forecast|009008_transit_20251230-0386-A672-Train-#1,2026-01-05,80884850,0386,A672,2025-12-30,2026-01-07,2,80884850|0386|A672|2025-12-30|net demand for forecast|009008,20251230-0386-A672-Train-#1
80884850|0386|A672|2025-12-30|net demand for forecast|009009_transit_20251230-0386-A672-Train-#1,2026-01-05,80884850,0386,A672,2025-12-30,2026-01-06,2,80884850|0386|A672|2025-12-30|net demand for forecast|009009,20251230-0386-A672-Train-#1
80884850|0386|A672|2025-12-30|net demand for forecast|009010_transit_20251230-0386-A672-Train-#1,2026-01-05,80884850,0386,A672,2025-12-30,2026-01-07,2,80884850|0386|A672|2025-12-30|net demand for forecast|009010,20251230-0386-A672-Train-#1
80884850|0386|A672|2025-12-30|net demand for forecast|009011_transit_20251230-0386-A672-Train-#1,2026-01-05,80884850,0386,A672,2025-12-30,2026-01-07,2,80884850|0386|A672|2025-12-30|net demand for forecast|009011,20251230-0386-A672-Train-#1
80884850|0386|A672|2025-12-30|net demand for forecast|009012_transit_20251230-0386-A672-Train-#1,2026-01-05,80884850,0386,A672,2025-12-30,2026-01-06,2,80884850|0386|A672|2025-12-30|net demand for forecast|009012,20251230-0386-A672-Train-#1
80884850|0386|A672|2025-12-30|net demand for forecast|009013_transit_20251230-0386-A672-Train-#1,2026-01-05,80884850,0386,A672,2025-12-30,2026-01-06,2,80884850|0386|A672|2025-12-30|net demand for forecast|009013,20251230-0386-A672-Train-#1
80884850|0386|A672|2025-12-30|net demand for forecast|009014_transit_20251230-0386-A672-Train-#1,2026-01-05,80884850,0386,A672,2025-12-30,2026-01-06,3,80884850|0386|A672|2025-12-30|net demand for forecast|009014,20251230-0386-A672-Train-#1
80884850|0386|A672|2025-12-30|net demand for forecast|009015_transit_20251230-0386-A672-Train-#1,2026-01-05,80884850,0386,A672,2025-12-30,2026-01-06,5,80884850|0386|A672|2025-12-30|net demand for forecast|009015,20251230-0386-A672-Train-#1
80884850|0386|A672|2025-12-30|net demand for forecast|009016_transit_20251230-0386-A672-Train-#1,2026-01-05,80884850,0386,A672,2025-12-30,2026-01-06,5,80884850|0386|A672|2025-12-30|net demand for forecast|009016,20251230-0386-A672-Train-#1
80884850|0386|A672|2025-12-30|net demand for forecast|009017_transit_20251230-0386-A672-Train-#1,2026-01-05,80884850,0386,A672,2025-12-30,2026-01-06,5,80884850|0386|A672|2025-12-30|net demand for forecast|009017,20251230-0386-A672-Train-#1
80884850|0386|A672|2025-12-30|net demand for forecast|009018_transit_20251230-0386-A672-Train-#1,2026-01-05,80884850,0386,A672,2025-12-30,2026-01-06,5,80884850|0386|A672|2025-12-30|net demand for forecast|009018,20251230-0386-A672-Train-#1
80884850|0386|A672|2025-12-30|net demand for forecast|009019_transit_20251230-0386-A672-Train-#1,2026-01-05,80884850,0386,A672,2025-12-30,2026-01-06,5,80884850|0386|A672|2025-12-30|net demand for forecast|009019,20251230-0386-A672-Train-#1
21148509|0386|A672|2025-12-30|net demand for net demand for forecast|008443_transit_20251230-0386-A672-Train-#1,2026-01-05,21148509,0386,A672,2025-12-30,2026-01-06,1,21148509|0386|A672|2025-12-30|net demand for net demand for forecast|008443,20251230-0386-A672-Train-#1
21148509|0386|A672|2025-12-30|net demand for net demand for forecast|008444_transit_20251230-0386-A672-Train-#1,2026-01-05,21148509,0386,A672,2025-12-30,2026-01-06,1,21148509|0386|A672|2025-12-30|net demand for net demand for forecast|008444,20251230-0386-A672-Train-#1
21148509|0386|A672|2025-12-30|net demand for net demand for forecast|008445_transit_20251230-0386-A672-Train-#1,2026-01-05,21148509,0386,A672,2025-12-30,2026-01-06,1,21148509|0386|A672|2025-12-30|net demand for net demand for forecast|008445,20251230-0386-A672-Train-#1
21148509|0386|A672|2025-12-30|net demand for net demand for forecast|008446_transit_20251230-0386-A672-Train-#1,2026-01-05,21148509,0386,A672,2025-12-30,2026-01-06,1,21148509|0386|A672|2025-12-30|net demand for net demand for forecast|008446,20251230-0386-A672-Train-#1
21148509|0386|A672|2025-12-30|net demand for net demand for forecast|008447_transit_20251230-0386-A672-Train-#1,2026-01-05,21148509,0386,A672,2025-12-30,2026-01-06,1,21148509|0386|A672|2025-12-30|net demand for net demand for forecast|008447,20251230-0386-A672-Train-#1
