transit_uid,date,material,sending,receiving,actual_ship_date,actual_delivery_date,quantity,ori_deployment_uid,vehicle_uid
80868100|C816|A680|2025-12-29|net demand for forecast|007993_transit_20251229-C816-A680-Train-#1,2026-01-03,80868100,C816,A680,2025-12-29,2026-01-04,1,80868100|C816|A680|2025-12-29|net demand for forecast|007993,20251229-C816-A680-Train-#1
80868100|C816|A680|2025-12-29|net demand for forecast|007994_transit_20251229-C816-A680-Train-#1,2026-01-03,80868100,C816,A680,2025-12-29,2026-01-04,1,80868100|C816|A680|2025-12-29|net demand for forecast|007994,20251229-C816-A680-Train-#1
80884846|C816|A680|2025-12-29|net demand for forecast|008004_transit_20251229-C816-A680-Train-#1,2026-01-03,80884846,C816,A680,2025-12-29,2026-01-04,1,80884846|C816|A680|2025-12-29|net demand for forecast|008004,20251229-C816-A680-Train-#1
80884846|C816|A680|2025-12-29|net demand for forecast|008005_transit_20251229-C816-A680-Train-#1,2026-01-03,80884846,C816,A680,2025-12-29,2026-01-04,1,80884846|C816|A680|2025-12-29|net demand for forecast|008005,20251229-C816-A680-Train-#1
80884846|C816|A680|2025-12-29|net demand for forecast|008006_transit_20251229-C816-A680-Train-#1,2026-01-03,80884846,C816,A680,2025-12-29,2026-01-04,1,80884846|C816|A680|2025-12-29|net demand for forecast|008006,20251229-C816-A680-Train-#1
80884846|C816|A680|2025-12-29|net demand for forecast|008007_transit_20251229-C816-A680-Train-#1,2026-01-03,80884846,C816,A680,2025-12-29,2026-01-04,1,80884846|C816|A680|2025-12-29|net demand for forecast|008007,20251229-C816-A680-Train-#1
80884846|C816|A680|2025-12-29|net demand for forecast|008008_transit_20251229-C816-A680-Train-#1,2026-01-03,80884846,C816,A680,2025-12-29,2026-01-04,1,80884846|C816|A680|2025-12-29|net demand for forecast|008008,20251229-C816-A680-Train-#1
80884846|C816|A680|2025-12-29|net demand for forecast|008009_transit_20251229-C816-A680-Train-#1,2026-01-03,80884846,C816,A680,2025-12-29,2026-01-05,1,80884846|C816|A680|2025-12-29|net demand for forecast|008009,20251229-C816-A680-Train-#1
80884846|C816|A680|2025-12-29|net demand for forecast|008010_transit_20251229-C816-A680-Train-#1,2026-01-03,80884846,C816,A680,2025-12-29,2026-01-04,1,80884846|C816|A680|2025-12-29|net demand for forecast|008010,20251229-C816-A680-Train-#1
21132758|C810|E295|2025-12-29|net demand for forecast|007386_transit_20251229-C810-E295-SMALL-#1,2026-01-03,21132758,C810,E295,2025-12-29,2026-01-04,18,21132758|C810|E295|2025-12-29|net demand for forecast|007386,20251229-C810-E295-SMALL-#1
21132758|C810|E295|2025-12-29|net demand for forecast|007387_transit_20251229-C810-E295-SMALL-#1,2026-01-03,21132758,C810,E295,2025-12-29,2026-01-04,18,21132758|C810|E295|2025-12-29|net demand for forecast|007387,20251229-C810-E295-SMALL-#1
21132758|C810|E295|2025-12-29|net demand for forecast|007388_transit_20251229-C810-E295-SMALL-#1,2026-01-03,21132758,C810,E295,2025-12-29,2026-01-04,18,21132758|C810|E295|2025-12-29|net demand for forecast|007388,20251229-C810-E295-SMALL-#1
21132758|C810|E295|2025-12-29|net demand for forecast|007391_transit_20251229-C810-E295-SMALL-#1,2026-01-03,21132758,C810,E295,2025-12-29,2026-01-04,19,21132758|C810|E295|2025-12-29|net demand for forecast|007391,20251229-C810-E295-SMALL-#1
21143110|C810|E295|2025-12-29|net demand for forecast|007541_transit_20251229-C810-E295-SMALL-#1,2026-01-03,21143110,C810,E295,2025-12-29,2026-01-04,2,21143110|C810|E295|2025-12-29|net demand for forecast|007541,20251229-C810-E295-SMALL-#1
21143110|C810|E295|2025-12-29|net demand for forecast|007542_transit_20251229-C810-E295-SMALL-#1,2026-01-03,21143110,C810,E295,2025-12-29,2026-01-04,2,21143110|C810|E295|2025-12-29|net demand for forecast|007542,20251229-C810-E295-SMALL-#1
21151196|C810|E295|2025-12-29|net demand for forecast|007554_transit_20251229-C810-E295-SMALL-#1,2026-01-03,21151196,C810,E295,2025-12-29,2026-01-04,10,21151196|C810|E295|2025-12-29|net demand for forecast|007554,20251229-C810-E295-SMALL-#1
21103371|C810|E295|2025-12-27|net demand for safety|005525_transit_20251229-C810-E295-SMALL-#1,2026-01-03,21103371,C810,E295,2025-12-29,2026-01-04,22,21103371|C810|E295|2025-12-27|net demand for safety|005525,20251229-C810-E295-SMALL-#1
21128377|0386|A668|2025-12-29|net demand for forecast|007310_transit_20251229-0386-A668-Train-#1,2026-01-03,21128377,0386,A668,2025-12-29,2026-01-04,6,21128377|0386|A668|2025-12-29|net demand for forecast|007310,20251229-0386-A668-Train-#1
21133312|0386|A672|2025-12-29|net demand for normal|007425_transit_20251229-0386-A672-Train-#1,2026-01-03,21133312,0386,A672,2025-12-29,2026-01-05,50,21133312|0386|A672|2025-12-29|net demand for normal|007425,20251229-0386-A672-Train-#1
21422791|0386|A672|2025-12-29|net demand for normal|007617_transit_20251229-0386-A672-Train-#1,2026-01-03,21422791,0386,A672,2025-12-29,2026-01-05,4,21422791|0386|A672|2025-12-29|net demand for normal|007617,20251229-0386-A672-Train-#1
21128377|0386|A672|2025-12-29|net demand for forecast|007317_transit_20251229-0386-A672-Train-#1,2026-01-03,21128377,0386,A672,2025-12-29,2026-01-05,5,21128377|0386|A672|2025-12-29|net demand for forecast|007317,20251229-0386-A672-Train-#1
21128377|0386|A672|2025-12-29|net demand for forecast|007318_transit_20251229-0386-A672-Train-#1,2026-01-03,21128377,0386,A672,2025-12-29,2026-01-05,5,21128377|0386|A672|2025-12-29|net demand for forecast|007318,20251229-0386-A672-Train-#1
21128377|0386|A672|2025-12-29|net demand for forecast|007319_transit_20251229-0386-A672-Train-#1,2026-01-03,21128377,0386,A672,2025-12-29,2026-01-05,5,21128377|0386|A672|2025-12-29|net demand for forecast|007319,20251229-0386-A672-Train-#1
21128377|0386|A672|2025-12-29|net demand for forecast|007320_transit_20251229-0386-A672-Train-#1,2026-01-03,21128377,0386,A672,2025-12-29,2026-01-05,5,21128377|0386|A672|2025-12-29|net demand for forecast|007320,20251229-0386-A672-Train-#1
21128377|0386|A672|2025-12-29|net demand for forecast|007321_transit_20251229-0386-A672-Train-#1,2026-01-03,21128377,0386,A672,2025-12-29,2026-01-05,5,21128377|0386|A672|2025-12-29|net demand for forecast|007321,20251229-0386-A672-Train-#1
21128377|0386|A672|2025-12-29|net demand for forecast|007322_transit_20251229-0386-A672-Train-#1,2026-01-03,21128377,0386,A672,2025-12-29,2026-01-05,5,21128377|0386|A672|2025-12-29|net demand for forecast|007322,20251229-0386-A672-Train-#1
21128377|0386|A672|2025-12-29|net demand for forecast|007323_transit_20251229-0386-A672-Train-#1,2026-01-03,21128377,0386,A672,2025-12-29,2026-01-06,9,21128377|0386|A672|2025-12-29|net demand for forecast|007323,20251229-0386-A672-Train-#1
21128377|0386|A672|2025-12-29|net demand for forecast|007324_transit_20251229-0386-A672-Train-#1,2026-01-03,21128377,0386,A672,2025-12-29,2026-01-05,9,21128377|0386|A672|2025-12-29|net demand for forecast|007324,20251229-0386-A672-Train-#1
21128377|0386|A672|2025-12-29|net demand for forecast|007325_transit_20251229-0386-A672-Train-#1,2026-01-03,21128377,0386,A672,2025-12-29,2026-01-05,9,21128377|0386|A672|2025-12-29|net demand for forecast|007325,20251229-0386-A672-Train-#1
21128377|0386|A672|2025-12-29|net demand for forecast|007326_transit_20251229-0386-A672-Train-#1,2026-01-03,21128377,0386,A672,2025-12-29,2026-01-05,9,21128377|0386|A672|2025-12-29|net demand for forecast|007326,20251229-0386-A672-Train-#1
21128377|0386|A672|2025-12-29|net demand for forecast|007327_transit_20251229-0386-A672-Train-#1,2026-01-03,21128377,0386,A672,2025-12-29,2026-01-05,9,21128377|0386|A672|2025-12-29|net demand for forecast|007327,20251229-0386-A672-Train-#1
21128377|0386|A672|2025-12-29|net demand for forecast|007328_transit_20251229-0386-A672-Train-#1,2026-01-03,21128377,0386,A672,2025-12-29,2026-01-05,9,21128377|0386|A672|2025-12-29|net demand for forecast|007328,20251229-0386-A672-Train-#1
21133312|0386|A672|2025-12-29|net demand for forecast|007413_transit_20251229-0386-A672-Train-#1,2026-01-03,21133312,0386,A672,2025-12-29,2026-01-05,23,21133312|0386|A672|2025-12-29|net demand for forecast|007413,20251229-0386-A672-Train-#1
21133312|0386|A672|2025-12-29|net demand for forecast|007414_transit_20251229-0386-A672-Train-#1,2026-01-03,21133312,0386,A672,2025-12-29,2026-01-05,24,21133312|0386|A672|2025-12-29|net demand for forecast|007414,20251229-0386-A672-Train-#1
21133312|0386|A672|2025-12-29|net demand for forecast|007415_transit_20251229-0386-A672-Train-#1,2026-01-03,21133312,0386,A672,2025-12-29,2026-01-06,24,21133312|0386|A672|2025-12-29|net demand for forecast|007415,20251229-0386-A672-Train-#1
21133312|0386|A672|2025-12-29|net demand for forecast|007416_transit_20251229-0386-A672-Train-#1,2026-01-03,21133312,0386,A672,2025-12-29,2026-01-05,24,21133312|0386|A672|2025-12-29|net demand for forecast|007416,20251229-0386-A672-Train-#1
21133312|0386|A672|2025-12-29|net demand for forecast|007417_transit_20251229-0386-A672-Train-#1,2026-01-03,21133312,0386,A672,2025-12-29,2026-01-05,24,21133312|0386|A672|2025-12-29|net demand for forecast|007417,20251229-0386-A672-Train-#1
21133312|0386|A672|2025-12-29|net demand for forecast|007418_transit_20251229-0386-A672-Train-#1,2026-01-03,21133312,0386,A672,2025-12-29,2026-01-05,24,21133312|0386|A672|2025-12-29|net demand for forecast|007418,20251229-0386-A672-Train-#1
21133312|0386|A672|2025-12-29|net demand for forecast|007419_transit_20251229-0386-A672-Train-#1,2026-01-03,21133312,0386,A672,2025-12-29,2026-01-05,42,21133312|0386|A672|2025-12-29|net demand for forecast|007419,20251229-0386-A672-Train-#1
21133312|0386|A672|2025-12-29|net demand for forecast|007420_transit_20251229-0386-A672-Train-#1,2026-01-03,21133312,0386,A672,2025-12-29,2026-01-05,42,21133312|0386|A672|2025-12-29|net demand for forecast|007420,20251229-0386-A672-Train-#1
21133312|0386|A672|2025-12-29|net demand for forecast|007421_transit_20251229-0386-A672-Train-#1,2026-01-03,21133312,0386,A672,2025-12-29,2026-01-05,42,21133312|0386|A672|2025-12-29|net demand for forecast|007421,20251229-0386-A672-Train-#1
21133312|0386|A672|2025-12-29|net demand for forecast|007422_transit_20251229-0386-A672-Train-#1,2026-01-03,21133312,0386,A672,2025-12-29,2026-01-05,42,21133312|0386|A672|2025-12-29|net demand for forecast|007422,20251229-0386-A672-Train-#1
21133312|0386|A672|2025-12-29|net demand for forecast|007423_transit_20251229-0386-A672-Train-#1,2026-01-03,21133312,0386,A672,2025-12-29,2026-01-05,42,21133312|0386|A672|2025-12-29|net demand for forecast|007423,20251229-0386-A672-Train-#1
21133312|0386|A672|2025-12-29|net demand for forecast|007424_transit_20251229-0386-A672-Train-#1,2026-01-03,21133312,0386,A672,2025-12-29,2026-01-05,42,21133312|0386|A672|2025-12-29|net demand for forecast|007424,20251229-0386-A672-Train-#1
21422791|0386|A672|2025-12-29|net demand for forecast|007609_transit_20251229-0386-A672-Train-#1,2026-01-03,21422791,0386,A672,2025-12-29,2026-01-05,1,21422791|0386|A672|2025-12-29|net demand for forecast|007609,20251229-0386-A672-Train-#1
21422791|0386|A672|2025-12-29|net demand for forecast|007610_transit_20251229-0386-A672-Train-#1,2026-01-03,21422791,0386,A672,2025-12-29,2026-01-06,1,21422791|0386|A672|2025-12-29|net demand for forecast|007610,20251229-0386-A672-Train-#1
21422791|0386|A672|2025-12-29|net demand for forecast|007611_transit_20251229-0386-A672-Train-#1,2026-01-03,21422791,0386,A672,2025-12-29,2026-01-05,1,21422791|0386|A672|2025-12-29|net demand for forecast|007611,20251229-0386-A672-Train-#1
21422791|0386|A672|2025-12-29|net demand for forecast|007612_transit_20251229-0386-A672-Train-#1,2026-01-03,21422791,0386,A672,2025-12-29,2026-01-05,1,21422791|0386|A672|2025-12-29|net demand for forecast|007612,20251229-0386-A672-Train-#1
21422791|0386|A672|2025-12-29|net demand for forecast|007613_transit_20251229-0386-A672-Train-#1,2026-01-03,21422791,0386,A672,2025-12-29,2026-01-05,1,21422791|0386|A672|2025-12-29|net demand for forecast|007613,20251229-0386-A672-Train-#1
21422791|0386|A672|2025-12-29|net demand for forecast|007614_transit_20251229-0386-A672-Train-#1,2026-01-03,21422791,0386,A672,2025-12-29,2026-01-05,1,21422791|0386|A672|2025-12-29|net demand for forecast|007614,20251229-0386-A672-Train-#1
21422791|0386|A672|2025-12-29|net demand for forecast|007615_transit_20251229-0386-A672-Train-#1,2026-01-03,21422791,0386,A672,2025-12-29,2026-01-05,1,21422791|0386|A672|2025-12-29|net demand for forecast|007615,20251229-0386-A672-Train-#1
21422791|0386|A672|2025-12-29|net demand for forecast|007616_transit_20251229-0386-A672-Train-#1,2026-01-03,21422791,0386,A672,2025-12-29,2026-01-05,1,21422791|0386|A672|2025-12-29|net demand for forecast|007616,20251229-0386-A672-Train-#1
80807095|0386|A672|2025-12-29|net demand for forecast|007798_transit_20251229-0386-A672-Train-#1,2026-01-03,80807095,0386,A672,2025-12-29,2026-01-05,4,80807095|0386|A672|2025-12-29|net demand for forecast|007798,20251229-0386-A672-Train-#1
80807095|0386|A672|2025-12-29|net demand for forecast|007799_transit_20251229-0386-A672-Train-#1,2026-01-03,80807095,0386,A672,2025-12-29,2026-01-05,4,80807095|0386|A672|2025-12-29|net demand for forecast|007799,20251229-0386-A672-Train-#1
80807095|0386|A672|2025-12-29|net demand for forecast|007800_transit_20251229-0386-A672-Train-#1,2026-01-03,80807095,0386,A672,2025-12-29,2026-01-05,6,80807095|0386|A672|2025-12-29|net demand for forecast|007800,20251229-0386-A672-Train-#1
80807095|0386|A672|2025-12-29|net demand for forecast|007801_transit_20251229-0386-A672-Train-#1,2026-01-03,80807095,0386,A672,2025-12-29,2026-01-05,6,80807095|0386|A672|2025-12-29|net demand for forecast|007801,20251229-0386-A672-Train-#1
80807095|0386|A672|2025-12-29|net demand for forecast|007802_transit_20251229-0386-A672-Train-#1,2026-01-03,80807095,0386,A672,2025-12-29,2026-01-05,6,80807095|0386|A672|2025-12-29|net demand for forecast|007802,20251229-0386-A672-Train-#1
80807095|0386|A672|2025-12-29|net demand for forecast|007803_transit_20251229-0386-A672-Train-#1,2026-01-03,80807095,0386,A672,2025-12-29,2026-01-05,6,80807095|0386|A672|2025-12-29|net demand for forecast|007803,20251229-0386-A672-Train-#1
80807095|0386|A672|2025-12-29|net demand for forecast|007804_transit_20251229-0386-A672-Train-#1,2026-01-03,80807095,0386,A672,2025-12-29,2026-01-05,10,80807095|0386|A672|2025-12-29|net demand for forecast|007804,20251229-0386-A672-Train-#1
80807095|0386|A672|2025-12-29|net demand for forecast|007805_transit_20251229-0386-A672-Train-#1,2026-01-03,80807095,0386,A672,2025-12-29,2026-01-05,10,80807095|0386|A672|2025-12-29|net demand for forecast|007805,20251229-0386-A672-Train-#1
80807095|0386|A672|2025-12-29|net demand for forecast|007806_transit_20251229-0386-A672-Train-#1,2026-01-03,80807095,0386,A672,2025-12-29,2026-01-05,10,80807095|0386|A672|2025-12-29|net demand for forecast|007806,20251229-0386-A672-Train-#1
80807095|0386|A672|2025-12-29|net demand for forecast|007807_transit_20251229-0386-A672-Train-#1,2026-01-03,80807095,0386,A672,2025-12-29,2026-01-05,10,80807095|0386|A672|2025-12-29|net demand for forecast|007807,20251229-0386-A672-Train-#1
80807095|0386|A672|2025-12-29|net demand for forecast|007808_transit_20251229-0386-A672-Train-#1,2026-01-03,80807095,0386,A672,2025-12-29,2026-01-05,10,80807095|0386|A672|2025-12-29|net demand for forecast|007808,20251229-0386-A672-Train-#1
80807095|0386|A672|2025-12-29|net demand for forecast|007809_transit_20251229-0386-A672-Train-#1,2026-01-03,80807095,0386,A672,2025-12-29,2026-01-05,10,80807095|0386|A672|2025-12-29|net demand for forecast|007809,20251229-0386-A672-Train-#1
21325292|0386|A672|2025-12-29|net demand for net demand for forecast|007590_transit_20251229-0386-A672-Train-#1,2026-01-03,21325292,0386,A672,2025-12-29,2026-01-05,1,21325292|0386|A672|2025-12-29|net demand for net demand for forecast|007590,20251229-0386-A672-Train-#1
21325292|0386|A672|2025-12-29|net demand for net demand for forecast|007591_transit_20251229-0386-A672-Train-#1,2026-01-03,21325292,0386,A672,2025-12-29,2026-01-05,1,21325292|0386|A672|2025-12-29|net demand for net demand for forecast|007591,20251229-0386-A672-Train-#1
21133312|0386|A672|2025-12-29|net demand for safety|007426_transit_20251229-0386-A672-Train-#1,2026-01-03,21133312,0386,A672,2025-12-29,2026-01-05,279,21133312|0386|A672|2025-12-29|net demand for safety|007426,20251229-0386-A672-Train-#1
21162696|0386|A672|2025-12-29|net demand for safety|007569_transit_20251229-0386-A672-Train-#1,2026-01-03,21162696,0386,A672,2025-12-29,2026-01-05,33,21162696|0386|A672|2025-12-29|net demand for safety|007569,20251229-0386-A672-Train-#1
80807095|0386|A672|2025-12-29|net demand for safety|007811_transit_20251229-0386-A672-Train-#1,2026-01-03,80807095,0386,A672,2025-12-29,2026-01-05,329,80807095|0386|A672|2025-12-29|net demand for safety|007811,20251229-0386-A672-Train-#1
80807113|0386|A672|2025-12-29|net demand for safety|007873_transit_20251229-0386-A672-Train-#1,2026-01-03,80807113,0386,A672,2025-12-29,2026-01-05,167,80807113|0386|A672|2025-12-29|net demand for safety|007873,20251229-0386-A672-Train-#1
80807095|0386|A672|2025-12-29|net demand for net demand for safety|007810_transit_20251229-0386-A672-Train-#1,2026-01-03,80807095,0386,A672,2025-12-29,2026-01-05,18,80807095|0386|A672|2025-12-29|net demand for net demand for safety|007810,20251229-0386-A672-Train-#1
21103372|0386|A672|2025-12-29|push replenishment|007244_transit_20251229-0386-A672-Train-#1,2026-01-03,21103372,0386,A672,2025-12-29,2026-01-05,329,21103372|0386|A672|2025-12-29|push replenishment|007244,20251229-0386-A672-Train-#1
21127730|0386|A672|2025-12-29|push replenishment|007287_transit_20251229-0386-A672-Train-#1,2026-01-03,21127730,0386,A672,2025-12-29,2026-01-05,561,21127730|0386|A672|2025-12-29|push replenishment|007287,20251229-0386-A672-Train-#1
21162696|0386|A672|2025-12-29|push replenishment|007570_transit_20251229-0386-A672-Train-#1,2026-01-03,21162696,0386,A672,2025-12-29,2026-01-05,127,21162696|0386|A672|2025-12-29|push replenishment|007570,20251229-0386-A672-Train-#1
80807095|0386|A672|2025-12-29|push replenishment|007812_transit_20251229-0386-A672-Train-#1,2026-01-03,80807095,0386,A672,2025-12-29,2026-01-05,374,80807095|0386|A672|2025-12-29|push replenishment|007812,20251229-0386-A672-Train-#1
80807113|0386|A672|2025-12-29|push replenishment|007874_transit_20251229-0386-A672-Train-#1,2026-01-03,80807113,0386,A672,2025-12-29,2026-01-05,873,80807113|0386|A672|2025-12-29|push replenishment|007874,20251229-0386-A672-Train-#1
80812846|0386|A672|2025-12-29|push replenishment|007920_transit_20251229-0386-A672-Train-#1,2026-01-03,80812846,0386,A672,2025-12-29,2026-01-05,1,80812846|0386|A672|2025-12-29|push replenishment|007920,20251229-0386-A672-Train-#1
21128377|0386|A673|2025-12-29|net demand for forecast|007329_transit_20251229-0386-A673-LARGE-#1,2026-01-03,21128377,0386,A673,2025-12-29,2026-01-04,6,21128377|0386|A673|2025-12-29|net demand for forecast|007329,20251229-0386-A673-LARGE-#1
21128377|0386|A673|2025-12-29|net demand for forecast|007335_transit_20251229-0386-A673-LARGE-#1,2026-01-03,21128377,0386,A673,2025-12-29,2026-01-04,9,21128377|0386|A673|2025-12-29|net demand for forecast|007335,20251229-0386-A673-LARGE-#1
21128377|0386|A673|2025-12-29|net demand for forecast|007337_transit_20251229-0386-A673-LARGE-#1,2026-01-03,21128377,0386,A673,2025-12-29,2026-01-04,9,21128377|0386|A673|2025-12-29|net demand for forecast|007337,20251229-0386-A673-LARGE-#1
21128377|0386|A673|2025-12-29|net demand for forecast|007338_transit_20251229-0386-A673-LARGE-#1,2026-01-03,21128377,0386,A673,2025-12-29,2026-01-04,9,21128377|0386|A673|2025-12-29|net demand for forecast|007338,20251229-0386-A673-LARGE-#1
21133312|0386|A673|2025-12-29|net demand for net demand for forecast|007439_transit_20251229-0386-A673-LARGE-#1,2026-01-03,21133312,0386,A673,2025-12-29,2026-01-04,4,21133312|0386|A673|2025-12-29|net demand for net demand for forecast|007439,20251229-0386-A673-LARGE-#1
80807095|0386|A673|2025-12-29|net demand for safety|007814_transit_20251229-0386-A673-LARGE-#1,2026-01-03,80807095,0386,A673,2025-12-29,2026-01-04,82,80807095|0386|A673|2025-12-29|net demand for safety|007814,20251229-0386-A673-LARGE-#1
21103372|0386|A673|2025-12-29|push replenishment|007245_transit_20251229-0386-A673-LARGE-#1,2026-01-03,21103372,0386,A673,2025-12-29,2026-01-04,282,21103372|0386|A673|2025-12-29|push replenishment|007245,20251229-0386-A673-LARGE-#1
21151196|0386|A680|2025-12-29|net demand for normal|007550_transit_20251229-0386-A680-Train-#1,2026-01-03,21151196,0386,A680,2025-12-29,2026-01-05,4,21151196|0386|A680|2025-12-29|net demand for normal|007550,20251229-0386-A680-Train-#1
21422791|0386|A680|2025-12-29|net demand for normal|007641_transit_20251229-0386-A680-Train-#1,2026-01-03,21422791,0386,A680,2025-12-29,2026-01-05,4,21422791|0386|A680|2025-12-29|net demand for normal|007641,20251229-0386-A680-Train-#1
21128377|0386|A680|2025-12-29|net demand for forecast|007339_transit_20251229-0386-A680-Train-#1,2026-01-03,21128377,0386,A680,2025-12-29,2026-01-06,1,21128377|0386|A680|2025-12-29|net demand for forecast|007339,20251229-0386-A680-Train-#1
21128377|0386|A680|2025-12-29|net demand for forecast|007340_transit_20251229-0386-A680-Train-#1,2026-01-03,21128377,0386,A680,2025-12-29,2026-01-05,1,21128377|0386|A680|2025-12-29|net demand for forecast|007340,20251229-0386-A680-Train-#1
21128377|0386|A680|2025-12-29|net demand for forecast|007341_transit_20251229-0386-A680-Train-#1,2026-01-03,21128377,0386,A680,2025-12-29,2026-01-05,1,21128377|0386|A680|2025-12-29|net demand for forecast|007341,20251229-0386-A680-Train-#1
21128377|0386|A680|2025-12-29|net demand for forecast|007342_transit_20251229-0386-A680-Train-#1,2026-01-03,21128377,0386,A680,2025-12-29,2026-01-06,1,21128377|0386|A680|2025-12-29|net demand for forecast|007342,20251229-0386-A680-Train-#1
21128377|0386|A680|2025-12-29|net demand for forecast|007343_transit_20251229-0386-A680-Train-#1,2026-01-03,21128377,0386,A680,2025-12-29,2026-01-06,1,21128377|0386|A680|2025-12-29|net demand for forecast|007343,20251229-0386-A680-Train-#1
21128377|0386|A680|2025-12-29|net demand for forecast|007344_transit_20251229-0386-A680-Train-#1,2026-01-03,21128377,0386,A680,2025-12-29,2026-01-05,1,21128377|0386|A680|2025-12-29|net demand for forecast|007344,20251229-0386-A680-Train-#1
21128377|0386|A680|2025-12-29|net demand for forecast|007345_transit_20251229-0386-A680-Train-#1,2026-01-03,21128377,0386,A680,2025-12-29,2026-01-05,2,21128377|0386|A680|2025-12-29|net demand for forecast|007345,20251229-0386-A680-Train-#1
21128377|0386|A680|2025-12-29|net demand for forecast|007346_transit_20251229-0386-A680-Train-#1,2026-01-03,21128377,0386,A680,2025-12-29,2026-01-05,2,21128377|0386|A680|2025-12-29|net demand for forecast|007346,20251229-0386-A680-Train-#1
21128377|0386|A680|2025-12-29|net demand for forecast|007347_transit_20251229-0386-A680-Train-#1,2026-01-03,21128377,0386,A680,2025-12-29,2026-01-05,2,21128377|0386|A680|2025-12-29|net demand for forecast|007347,20251229-0386-A680-Train-#1
21128377|0386|A680|2025-12-29|net demand for forecast|007348_transit_20251229-0386-A680-Train-#1,2026-01-03,21128377,0386,A680,2025-12-29,2026-01-05,2,21128377|0386|A680|2025-12-29|net demand for forecast|007348,20251229-0386-A680-Train-#1
21128377|0386|A680|2025-12-29|net demand for forecast|007349_transit_20251229-0386-A680-Train-#1,2026-01-03,21128377,0386,A680,2025-12-29,2026-01-05,2,21128377|0386|A680|2025-12-29|net demand for forecast|007349,20251229-0386-A680-Train-#1
21128377|0386|A680|2025-12-29|net demand for forecast|007350_transit_20251229-0386-A680-Train-#1,2026-01-03,21128377,0386,A680,2025-12-29,2026-01-05,2,21128377|0386|A680|2025-12-29|net demand for forecast|007350,20251229-0386-A680-Train-#1
21133312|0386|A680|2025-12-29|net demand for forecast|007444_transit_20251229-0386-A680-Train-#1,2026-01-03,21133312,0386,A680,2025-12-29,2026-01-05,5,21133312|0386|A680|2025-12-29|net demand for forecast|007444,20251229-0386-A680-Train-#1
21133312|0386|A680|2025-12-29|net demand for forecast|007445_transit_20251229-0386-A680-Train-#1,2026-01-03,21133312,0386,A680,2025-12-29,2026-01-05,5,21133312|0386|A680|2025-12-29|net demand for forecast|007445,20251229-0386-A680-Train-#1
21133312|0386|A680|2025-12-29|net demand for forecast|007446_transit_20251229-0386-A680-Train-#1,2026-01-03,21133312,0386,A680,2025-12-29,2026-01-05,5,21133312|0386|A680|2025-12-29|net demand for forecast|007446,20251229-0386-A680-Train-#1
21133312|0386|A680|2025-12-29|net demand for forecast|007447_transit_20251229-0386-A680-Train-#1,2026-01-03,21133312,0386,A680,2025-12-29,2026-01-05,5,21133312|0386|A680|2025-12-29|net demand for forecast|007447,20251229-0386-A680-Train-#1
21133312|0386|A680|2025-12-29|net demand for forecast|007448_transit_20251229-0386-A680-Train-#1,2026-01-03,21133312,0386,A680,2025-12-29,2026-01-05,5,21133312|0386|A680|2025-12-29|net demand for forecast|007448,20251229-0386-A680-Train-#1
21133312|0386|A680|2025-12-29|net demand for forecast|007449_transit_20251229-0386-A680-Train-#1,2026-01-03,21133312,0386,A680,2025-12-29,2026-01-05,6,21133312|0386|A680|2025-12-29|net demand for forecast|007449,20251229-0386-A680-Train-#1
21133312|0386|A680|2025-12-29|net demand for forecast|007450_transit_20251229-0386-A680-Train-#1,2026-01-03,21133312,0386,A680,2025-12-29,2026-01-05,8,21133312|0386|A680|2025-12-29|net demand for forecast|007450,20251229-0386-A680-Train-#1
21133312|0386|A680|2025-12-29|net demand for forecast|007451_transit_20251229-0386-A680-Train-#1,2026-01-03,21133312,0386,A680,2025-12-29,2026-01-05,9,21133312|0386|A680|2025-12-29|net demand for forecast|007451,20251229-0386-A680-Train-#1
21133312|0386|A680|2025-12-29|net demand for forecast|007452_transit_20251229-0386-A680-Train-#1,2026-01-03,21133312,0386,A680,2025-12-29,2026-01-05,9,21133312|0386|A680|2025-12-29|net demand for forecast|007452,20251229-0386-A680-Train-#1
21133312|0386|A680|2025-12-29|net demand for forecast|007453_transit_20251229-0386-A680-Train-#1,2026-01-03,21133312,0386,A680,2025-12-29,2026-01-05,9,21133312|0386|A680|2025-12-29|net demand for forecast|007453,20251229-0386-A680-Train-#1
21133312|0386|A680|2025-12-29|net demand for forecast|007454_transit_20251229-0386-A680-Train-#1,2026-01-03,21133312,0386,A680,2025-12-29,2026-01-05,9,21133312|0386|A680|2025-12-29|net demand for forecast|007454,20251229-0386-A680-Train-#1
21133312|0386|A680|2025-12-29|net demand for forecast|007455_transit_20251229-0386-A680-Train-#1,2026-01-03,21133312,0386,A680,2025-12-29,2026-01-05,9,21133312|0386|A680|2025-12-29|net demand for forecast|007455,20251229-0386-A680-Train-#1
21422791|0386|A680|2025-12-29|net demand for forecast|007629_transit_20251229-0386-A680-Train-#1,2026-01-03,21422791,0386,A680,2025-12-29,2026-01-05,1,21422791|0386|A680|2025-12-29|net demand for forecast|007629,20251229-0386-A680-Train-#1
21422791|0386|A680|2025-12-29|net demand for forecast|007630_transit_20251229-0386-A680-Train-#1,2026-01-03,21422791,0386,A680,2025-12-29,2026-01-05,1,21422791|0386|A680|2025-12-29|net demand for forecast|007630,20251229-0386-A680-Train-#1
