transit_uid,date,material,sending,receiving,actual_ship_date,actual_delivery_date,quantity,ori_deployment_uid,vehicle_uid
21352461|0386|A716|2025-12-31|net demand for forecast|009552_transit_20251231-0386-A716-Train-#1,2026-01-11,21352461,0386,A716,2025-12-31,2026-01-14,2,21352461|0386|A716|2025-12-31|net demand for forecast|009552,20251231-0386-A716-Train-#1
21352461|0386|A716|2025-12-31|net demand for forecast|009553_transit_20251231-0386-A716-Train-#1,2026-01-11,21352461,0386,A716,2025-12-31,2026-01-14,2,21352461|0386|A716|2025-12-31|net demand for forecast|009553,20251231-0386-A716-Train-#1
21352461|0386|A716|2025-12-31|net demand for forecast|009554_transit_20251231-0386-A716-Train-#1,2026-01-11,21352461,0386,A716,2025-12-31,2026-01-15,2,21352461|0386|A716|2025-12-31|net demand for forecast|009554,20251231-0386-A716-Train-#1
21352461|0386|A716|2025-12-31|net demand for forecast|009555_transit_20251231-0386-A716-Train-#1,2026-01-11,21352461,0386,A716,2025-12-31,2026-01-14,2,21352461|0386|A716|2025-12-31|net demand for forecast|009555,20251231-0386-A716-Train-#1
21352461|0386|A716|2025-12-31|net demand for forecast|009556_transit_20251231-0386-A716-Train-#1,2026-01-11,21352461,0386,A716,2025-12-31,2026-01-14,2,21352461|0386|A716|2025-12-31|net demand for forecast|009556,20251231-0386-A716-Train-#1
21352461|0386|A716|2025-12-31|net demand for forecast|009557_transit_20251231-0386-A716-Train-#1,2026-01-11,21352461,0386,A716,2025-12-31,2026-01-14,2,21352461|0386|A716|2025-12-31|net demand for forecast|009557,20251231-0386-A716-Train-#1
21352461|0386|A716|2025-12-31|net demand for forecast|009558_transit_20251231-0386-A716-Train-#1,2026-01-11,21352461,0386,A716,2025-12-31,2026-01-14,2,21352461|0386|A716|2025-12-31|net demand for forecast|009558,20251231-0386-A716-Train-#1
21352461|0386|A716|2025-12-31|net demand for forecast|009559_transit_20251231-0386-A716-Train-#1,2026-01-11,21352461,0386,A716,2025-12-31,2026-01-14,2,21352461|0386|A716|2025-12-31|net demand for forecast|009559,20251231-0386-A716-Train-#1
21352461|0386|A716|2025-12-31|net demand for forecast|009560_transit_20251231-0386-A716-Train-#1,2026-01-11,21352461,0386,A716,2025-12-31,2026-01-14,2,21352461|0386|A716|2025-12-31|net demand for forecast|009560,20251231-0386-A716-Train-#1
21352461|0386|A716|2025-12-31|net demand for forecast|009561_transit_20251231-0386-A716-Train-#1,2026-01-11,21352461,0386,A716,2025-12-31,2026-01-14,2,21352461|0386|A716|2025-12-31|net demand for forecast|009561,20251231-0386-A716-Train-#1
21352461|0386|A716|2025-12-31|net demand for forecast|009562_transit_20251231-0386-A716-Train-#1,2026-01-11,21352461,0386,A716,2025-12-31,2026-01-14,2,21352461|0386|A716|2025-12-31|net demand for forecast|009562,20251231-0386-A716-Train-#1
21352461|0386|A716|2025-12-31|net demand for forecast|009563_transit_20251231-0386-A716-Train-#1,2026-01-11,21352461,0386,A716,2025-12-31,2026-01-14,2,21352461|0386|A716|2025-12-31|net demand for forecast|009563,20251231-0386-A716-Train-#1
21352461|0386|A716|2025-12-31|net demand for forecast|009564_transit_20251231-0386-A716-Train-#1,2026-01-11,21352461,0386,A716,2025-12-31,2026-01-14,2,21352461|0386|A716|2025-12-31|net demand for forecast|009564,20251231-0386-A716-Train-#1
21434952|0386|A716|2025-12-31|net demand for forecast|009647_transit_20251231-0386-A716-Train-#1,2026-01-11,21434952,0386,A716,2025-12-31,2026-01-14,1,21434952|0386|A716|2025-12-31|net demand for forecast|009647,20251231-0386-A716-Train-#1
21434952|0386|A716|2025-12-31|net demand for forecast|009648_transit_20251231-0386-A716-Train-#1,2026-01-11,21434952,0386,A716,2025-12-31,2026-01-14,1,21434952|0386|A716|2025-12-31|net demand for forecast|009648,20251231-0386-A716-Train-#1
21434952|0386|A716|2025-12-31|net demand for forecast|009649_transit_20251231-0386-A716-Train-#1,2026-01-11,21434952,0386,A716,2025-12-31,2026-01-14,1,21434952|0386|A716|2025-12-31|net demand for forecast|009649,20251231-0386-A716-Train-#1
21434952|0386|A716|2025-12-31|net demand for forecast|009650_transit_20251231-0386-A716-Train-#1,2026-01-11,21434952,0386,A716,2025-12-31,2026-01-14,1,21434952|0386|A716|2025-12-31|net demand for forecast|009650,20251231-0386-A716-Train-#1
21434952|0386|A716|2025-12-31|net demand for forecast|009651_transit_20251231-0386-A716-Train-#1,2026-01-11,21434952,0386,A716,2025-12-31,2026-01-14,1,21434952|0386|A716|2025-12-31|net demand for forecast|009651,20251231-0386-A716-Train-#1
21434952|0386|A716|2025-12-31|net demand for forecast|009652_transit_20251231-0386-A716-Train-#1,2026-01-11,21434952,0386,A716,2025-12-31,2026-01-14,1,21434952|0386|A716|2025-12-31|net demand for forecast|009652,20251231-0386-A716-Train-#1
21434952|0386|A716|2025-12-31|net demand for forecast|009653_transit_20251231-0386-A716-Train-#1,2026-01-11,21434952,0386,A716,2025-12-31,2026-01-14,1,21434952|0386|A716|2025-12-31|net demand for forecast|009653,20251231-0386-A716-Train-#1
21434952|0386|A716|2025-12-31|net demand for forecast|009654_transit_20251231-0386-A716-Train-#1,2026-01-11,21434952,0386,A716,2025-12-31,2026-01-14,1,21434952|0386|A716|2025-12-31|net demand for forecast|009654,20251231-0386-A716-Train-#1
21434952|0386|A716|2025-12-31|net demand for forecast|009655_transit_20251231-0386-A716-Train-#1,2026-01-11,21434952,0386,A716,2025-12-31,2026-01-14,1,21434952|0386|A716|2025-12-31|net demand for forecast|009655,20251231-0386-A716-Train-#1
21434952|0386|A716|2025-12-31|net demand for forecast|009656_transit_20251231-0386-A716-Train-#1,2026-01-11,21434952,0386,A716,2025-12-31,2026-01-14,1,21434952|0386|A716|2025-12-31|net demand for forecast|009656,20251231-0386-A716-Train-#1
80807091|0386|A716|2025-12-31|net demand for forecast|009774_transit_20251231-0386-A716-Train-#1,2026-01-11,80807091,0386,A716,2025-12-31,2026-01-14,1,80807091|0386|A716|2025-12-31|net demand for forecast|009774,20251231-0386-A716-Train-#1
80807091|0386|A716|2025-12-31|net demand for forecast|009775_transit_20251231-0386-A716-Train-#1,2026-01-11,80807091,0386,A716,2025-12-31,2026-01-15,1,80807091|0386|A716|2025-12-31|net demand for forecast|009775,20251231-0386-A716-Train-#1
80807091|0386|A716|2025-12-31|net demand for forecast|009776_transit_20251231-0386-A716-Train-#1,2026-01-11,80807091,0386,A716,2025-12-31,2026-01-14,1,80807091|0386|A716|2025-12-31|net demand for forecast|009776,20251231-0386-A716-Train-#1
80807091|0386|A716|2025-12-31|net demand for forecast|009777_transit_20251231-0386-A716-Train-#1,2026-01-11,80807091,0386,A716,2025-12-31,2026-01-14,1,80807091|0386|A716|2025-12-31|net demand for forecast|009777,20251231-0386-A716-Train-#1
80807091|0386|A716|2025-12-31|net demand for forecast|009778_transit_20251231-0386-A716-Train-#1,2026-01-11,80807091,0386,A716,2025-12-31,2026-01-14,1,80807091|0386|A716|2025-12-31|net demand for forecast|009778,20251231-0386-A716-Train-#1
80807091|0386|A716|2025-12-31|net demand for forecast|009779_transit_20251231-0386-A716-Train-#1,2026-01-11,80807091,0386,A716,2025-12-31,2026-01-14,1,80807091|0386|A716|2025-12-31|net demand for forecast|009779,20251231-0386-A716-Train-#1
80807091|0386|A716|2025-12-31|net demand for forecast|009780_transit_20251231-0386-A716-Train-#1,2026-01-11,80807091,0386,A716,2025-12-31,2026-01-14,1,80807091|0386|A716|2025-12-31|net demand for forecast|009780,20251231-0386-A716-Train-#1
80807091|0386|A716|2025-12-31|net demand for forecast|009781_transit_20251231-0386-A716-Train-#1,2026-01-11,80807091,0386,A716,2025-12-31,2026-01-14,1,80807091|0386|A716|2025-12-31|net demand for forecast|009781,20251231-0386-A716-Train-#1
80807091|0386|A716|2025-12-31|net demand for forecast|009782_transit_20251231-0386-A716-Train-#1,2026-01-11,80807091,0386,A716,2025-12-31,2026-01-14,1,80807091|0386|A716|2025-12-31|net demand for forecast|009782,20251231-0386-A716-Train-#1
80807091|0386|A716|2025-12-31|net demand for forecast|009783_transit_20251231-0386-A716-Train-#1,2026-01-11,80807091,0386,A716,2025-12-31,2026-01-14,1,80807091|0386|A716|2025-12-31|net demand for forecast|009783,20251231-0386-A716-Train-#1
80807091|0386|A716|2025-12-31|net demand for forecast|009784_transit_20251231-0386-A716-Train-#1,2026-01-11,80807091,0386,A716,2025-12-31,2026-01-14,1,80807091|0386|A716|2025-12-31|net demand for forecast|009784,20251231-0386-A716-Train-#1
80807091|0386|A716|2025-12-31|net demand for forecast|009785_transit_20251231-0386-A716-Train-#1,2026-01-11,80807091,0386,A716,2025-12-31,2026-01-14,1,80807091|0386|A716|2025-12-31|net demand for forecast|009785,20251231-0386-A716-Train-#1
80807091|0386|A716|2025-12-31|net demand for forecast|009786_transit_20251231-0386-A716-Train-#1,2026-01-11,80807091,0386,A716,2025-12-31,2026-01-14,1,80807091|0386|A716|2025-12-31|net demand for forecast|009786,20251231-0386-A716-Train-#1
80807091|0386|A716|2025-12-31|net demand for forecast|009787_transit_20251231-0386-A716-Train-#1,2026-01-11,80807091,0386,A716,2025-12-31,2026-01-14,1,80807091|0386|A716|2025-12-31|net demand for forecast|009787,20251231-0386-A716-Train-#1
80807091|0386|A716|2025-12-31|net demand for forecast|009788_transit_20251231-0386-A716-Train-#1,2026-01-11,80807091,0386,A716,2025-12-31,2026-01-14,1,80807091|0386|A716|2025-12-31|net demand for forecast|009788,20251231-0386-A716-Train-#1
80807091|0386|A716|2025-12-31|net demand for forecast|009789_transit_20251231-0386-A716-Train-#1,2026-01-11,80807091,0386,A716,2025-12-31,2026-01-14,1,80807091|0386|A716|2025-12-31|net demand for forecast|009789,20251231-0386-A716-Train-#1
80807091|0386|A716|2025-12-31|net demand for forecast|009790_transit_20251231-0386-A716-Train-#1,2026-01-11,80807091,0386,A716,2025-12-31,2026-01-14,1,80807091|0386|A716|2025-12-31|net demand for forecast|009790,20251231-0386-A716-Train-#1
80807091|0386|A716|2025-12-31|net demand for forecast|009791_transit_20251231-0386-A716-Train-#1,2026-01-11,80807091,0386,A716,2025-12-31,2026-01-14,1,80807091|0386|A716|2025-12-31|net demand for forecast|009791,20251231-0386-A716-Train-#1
80807102|0386|A716|2025-12-31|net demand for forecast|009824_transit_20251231-0386-A716-Train-#1,2026-01-11,80807102,0386,A716,2025-12-31,2026-01-14,1,80807102|0386|A716|2025-12-31|net demand for forecast|009824,20251231-0386-A716-Train-#1
80807102|0386|A716|2025-12-31|net demand for forecast|009825_transit_20251231-0386-A716-Train-#1,2026-01-11,80807102,0386,A716,2025-12-31,2026-01-14,1,80807102|0386|A716|2025-12-31|net demand for forecast|009825,20251231-0386-A716-Train-#1
80807102|0386|A716|2025-12-31|net demand for forecast|009826_transit_20251231-0386-A716-Train-#1,2026-01-11,80807102,0386,A716,2025-12-31,2026-01-14,2,80807102|0386|A716|2025-12-31|net demand for forecast|009826,20251231-0386-A716-Train-#1
80807102|0386|A716|2025-12-31|net demand for forecast|009827_transit_20251231-0386-A716-Train-#1,2026-01-11,80807102,0386,A716,2025-12-31,2026-01-14,2,80807102|0386|A716|2025-12-31|net demand for forecast|009827,20251231-0386-A716-Train-#1
80807102|0386|A716|2025-12-31|net demand for forecast|009828_transit_20251231-0386-A716-Train-#1,2026-01-11,80807102,0386,A716,2025-12-31,2026-01-14,2,80807102|0386|A716|2025-12-31|net demand for forecast|009828,20251231-0386-A716-Train-#1
80807102|0386|A716|2025-12-31|net demand for forecast|009829_transit_20251231-0386-A716-Train-#1,2026-01-11,80807102,0386,A716,2025-12-31,2026-01-14,2,80807102|0386|A716|2025-12-31|net demand for forecast|009829,20251231-0386-A716-Train-#1
80807102|0386|A716|2025-12-31|net demand for forecast|009830_transit_20251231-0386-A716-Train-#1,2026-01-11,80807102,0386,A716,2025-12-31,2026-01-14,2,80807102|0386|A716|2025-12-31|net demand for forecast|009830,20251231-0386-A716-Train-#1
80807102|0386|A716|2025-12-31|net demand for forecast|009831_transit_20251231-0386-A716-Train-#1,2026-01-11,80807102,0386,A716,2025-12-31,2026-01-14,2,80807102|0386|A716|2025-12-31|net demand for forecast|009831,20251231-0386-A716-Train-#1
80807102|0386|A716|2025-12-31|net demand for forecast|009832_transit_20251231-0386-A716-Train-#1,2026-01-11,80807102,0386,A716,2025-12-31,2026-01-14,2,80807102|0386|A716|2025-12-31|net demand for forecast|009832,20251231-0386-A716-Train-#1
80807102|0386|A716|2025-12-31|net demand for forecast|009833_transit_20251231-0386-A716-Train-#1,2026-01-11,80807102,0386,A716,2025-12-31,2026-01-14,3,80807102|0386|A716|2025-12-31|net demand for forecast|009833,20251231-0386-A716-Train-#1
80807102|0386|A716|2025-12-31|net demand for forecast|009834_transit_20251231-0386-A716-Train-#1,2026-01-11,80807102,0386,A716,2025-12-31,2026-01-14,3,80807102|0386|A716|2025-12-31|net demand for forecast|009834,20251231-0386-A716-Train-#1
80807102|0386|A716|2025-12-31|net demand for forecast|009835_transit_20251231-0386-A716-Train-#1,2026-01-11,80807102,0386,A716,2025-12-31,2026-01-14,3,80807102|0386|A716|2025-12-31|net demand for forecast|009835,20251231-0386-A716-Train-#1
80807102|0386|A716|2025-12-31|net demand for forecast|009836_transit_20251231-0386-A716-Train-#1,2026-01-11,80807102,0386,A716,2025-12-31,2026-01-14,3,80807102|0386|A716|2025-12-31|net demand for forecast|009836,20251231-0386-A716-Train-#1
80807102|0386|A716|2025-12-31|net demand for forecast|009837_transit_20251231-0386-A716-Train-#1,2026-01-11,80807102,0386,A716,2025-12-31,2026-01-14,3,80807102|0386|A716|2025-12-31|net demand for forecast|009837,20251231-0386-A716-Train-#1
80807102|0386|A716|2025-12-31|net demand for forecast|009838_transit_20251231-0386-A716-Train-#1,2026-01-11,80807102,0386,A716,2025-12-31,2026-01-14,3,80807102|0386|A716|2025-12-31|net demand for forecast|009838,20251231-0386-A716-Train-#1
80807102|0386|A716|2025-12-31|net demand for forecast|009839_transit_20251231-0386-A716-Train-#1,2026-01-11,80807102,0386,A716,2025-12-31,2026-01-14,3,80807102|0386|A716|2025-12-31|net demand for forecast|009839,20251231-0386-A716-Train-#1
80807102|0386|A716|2025-12-31|net demand for forecast|009840_transit_20251231-0386-A716-Train-#1,2026-01-11,80807102,0386,A716,2025-12-31,2026-01-14,3,80807102|0386|A716|2025-12-31|net demand for forecast|009840,20251231-0386-A716-Train-#1
80807102|0386|A716|2025-12-31|net demand for forecast|009841_transit_20251231-0386-A716-Train-#1,2026-01-11,80807102,0386,A716,2025-12-31,2026-01-14,3,80807102|0386|A716|2025-12-31|net demand for forecast|009841,20251231-0386-A716-Train-#1
80807102|0386|A716|2025-12-31|net demand for forecast|009842_transit_20251231-0386-A716-Train-#1,2026-01-11,80807102,0386,A716,2025-12-31,2026-01-14,3,80807102|0386|A716|2025-12-31|net demand for forecast|009842,20251231-0386-A716-Train-#1
80807119|0386|A716|2025-12-31|net demand for forecast|009924_transit_20251231-0386-A716-Train-#1,2026-01-11,80807119,0386,A716,2025-12-31,2026-01-14,1,80807119|0386|A716|2025-12-31|net demand for forecast|009924,20251231-0386-A716-Train-#1
80807119|0386|A716|2025-12-31|net demand for forecast|009925_transit_20251231-0386-A716-Train-#1,2026-01-11,80807119,0386,A716,2025-12-31,2026-01-14,1,80807119|0386|A716|2025-12-31|net demand for forecast|009925,20251231-0386-A716-Train-#1
80807119|0386|A716|2025-12-31|net demand for forecast|009926_transit_20251231-0386-A716-Train-#1,2026-01-11,80807119,0386,A716,2025-12-31,2026-01-14,1,80807119|0386|A716|2025-12-31|net demand for forecast|009926,20251231-0386-A716-Train-#1
80807119|0386|A716|2025-12-31|net demand for forecast|009927_transit_20251231-0386-A716-Train-#1,2026-01-11,80807119,0386,A716,2025-12-31,2026-01-14,1,80807119|0386|A716|2025-12-31|net demand for forecast|009927,20251231-0386-A716-Train-#1
80807119|0386|A716|2025-12-31|net demand for forecast|009928_transit_20251231-0386-A716-Train-#1,2026-01-11,80807119,0386,A716,2025-12-31,2026-01-14,1,80807119|0386|A716|2025-12-31|net demand for forecast|009928,20251231-0386-A716-Train-#1
80807119|0386|A716|2025-12-31|net demand for forecast|009929_transit_20251231-0386-A716-Train-#1,2026-01-11,80807119,0386,A716,2025-12-31,2026-01-14,1,80807119|0386|A716|2025-12-31|net demand for forecast|009929,20251231-0386-A716-Train-#1
80807119|0386|A716|2025-12-31|net demand for forecast|009930_transit_20251231-0386-A716-Train-#1,2026-01-11,80807119,0386,A716,2025-12-31,2026-01-14,1,80807119|0386|A716|2025-12-31|net demand for forecast|009930,20251231-0386-A716-Train-#1
80807119|0386|A716|2025-12-31|net demand for forecast|009931_transit_20251231-0386-A716-Train-#1,2026-01-11,80807119,0386,A716,2025-12-31,2026-01-14,1,80807119|0386|A716|2025-12-31|net demand for forecast|009931,20251231-0386-A716-Train-#1
80807119|0386|A716|2025-12-31|net demand for forecast|009932_transit_20251231-0386-A716-Train-#1,2026-01-11,80807119,0386,A716,2025-12-31,2026-01-14,1,80807119|0386|A716|2025-12-31|net demand for forecast|009932,20251231-0386-A716-Train-#1
80807119|0386|A716|2025-12-31|net demand for forecast|009933_transit_20251231-0386-A716-Train-#1,2026-01-11,80807119,0386,A716,2025-12-31,2026-01-14,1,80807119|0386|A716|2025-12-31|net demand for forecast|009933,20251231-0386-A716-Train-#1
80807119|0386|A716|2025-12-31|net demand for forecast|009934_transit_20251231-0386-A716-Train-#1,2026-01-11,80807119,0386,A716,2025-12-31,2026-01-14,1,80807119|0386|A716|2025-12-31|net demand for forecast|009934,20251231-0386-A716-Train-#1
80807119|0386|A716|2025-12-31|net demand for forecast|009935_transit_20251231-0386-A716-Train-#1,2026-01-11,80807119,0386,A716,2025-12-31,2026-01-14,1,80807119|0386|A716|2025-12-31|net demand for forecast|009935,20251231-0386-A716-Train-#1
80807119|0386|A716|2025-12-31|net demand for forecast|009936_transit_20251231-0386-A716-Train-#1,2026-01-11,80807119,0386,A716,2025-12-31,2026-01-15,1,80807119|0386|A716|2025-12-31|net demand for forecast|009936,20251231-0386-A716-Train-#1
80807119|0386|A716|2025-12-31|net demand for forecast|009937_transit_20251231-0386-A716-Train-#1,2026-01-11,80807119,0386,A716,2025-12-31,2026-01-14,1,80807119|0386|A716|2025-12-31|net demand for forecast|009937,20251231-0386-A716-Train-#1
80807119|0386|A716|2025-12-31|net demand for forecast|009938_transit_20251231-0386-A716-Train-#1,2026-01-11,80807119,0386,A716,2025-12-31,2026-01-14,1,80807119|0386|A716|2025-12-31|net demand for forecast|009938,20251231-0386-A716-Train-#1
80807119|0386|A716|2025-12-31|net demand for forecast|009939_transit_20251231-0386-A716-Train-#1,2026-01-11,80807119,0386,A716,2025-12-31,2026-01-14,1,80807119|0386|A716|2025-12-31|net demand for forecast|009939,20251231-0386-A716-Train-#1
80807119|0386|A716|2025-12-31|net demand for forecast|009940_transit_20251231-0386-A716-Train-#1,2026-01-11,80807119,0386,A716,2025-12-31,2026-01-14,1,80807119|0386|A716|2025-12-31|net demand for forecast|009940,20251231-0386-A716-Train-#1
80848026|0386|A716|2025-12-31|net demand for forecast|010062_transit_20251231-0386-A716-Train-#1,2026-01-11,80848026,0386,A716,2025-12-31,2026-01-14,4,80848026|0386|A716|2025-12-31|net demand for forecast|010062,20251231-0386-A716-Train-#1
80848026|0386|A716|2025-12-31|net demand for forecast|010063_transit_20251231-0386-A716-Train-#1,2026-01-11,80848026,0386,A716,2025-12-31,2026-01-14,6,80848026|0386|A716|2025-12-31|net demand for forecast|010063,20251231-0386-A716-Train-#1
80848026|0386|A716|2025-12-31|net demand for forecast|010064_transit_20251231-0386-A716-Train-#1,2026-01-11,80848026,0386,A716,2025-12-31,2026-01-14,6,80848026|0386|A716|2025-12-31|net demand for forecast|010064,20251231-0386-A716-Train-#1
80848026|0386|A716|2025-12-31|net demand for forecast|010065_transit_20251231-0386-A716-Train-#1,2026-01-11,80848026,0386,A716,2025-12-31,2026-01-14,6,80848026|0386|A716|2025-12-31|net demand for forecast|010065,20251231-0386-A716-Train-#1
80848026|0386|A716|2025-12-31|net demand for forecast|010066_transit_20251231-0386-A716-Train-#1,2026-01-11,80848026,0386,A716,2025-12-31,2026-01-14,6,80848026|0386|A716|2025-12-31|net demand for forecast|010066,20251231-0386-A716-Train-#1
80848026|0386|A716|2025-12-31|net demand for forecast|010067_transit_20251231-0386-A716-Train-#1,2026-01-11,80848026,0386,A716,2025-12-31,2026-01-14,6,80848026|0386|A716|2025-12-31|net demand for forecast|010067,20251231-0386-A716-Train-#1
80848026|0386|A716|2025-12-31|net demand for forecast|010068_transit_20251231-0386-A716-Train-#1,2026-01-11,80848026,0386,A716,2025-12-31,2026-01-14,6,80848026|0386|A716|2025-12-31|net demand for forecast|010068,20251231-0386-A716-Train-#1
80848026|0386|A716|2025-12-31|net demand for forecast|010069_transit_20251231-0386-A716-Train-#1,2026-01-11,80848026,0386,A716,2025-12-31,2026-01-14,6,80848026|0386|A716|2025-12-31|net demand for forecast|010069,20251231-0386-A716-Train-#1
80848026|0386|A716|2025-12-31|net demand for forecast|010070_transit_20251231-0386-A716-Train-#1,2026-01-11,80848026,0386,A716,2025-12-31,2026-01-14,7,80848026|0386|A716|2025-12-31|net demand for forecast|010070,20251231-0386-A716-Train-#1
80848026|0386|A716|2025-12-31|net demand for forecast|010071_transit_20251231-0386-A716-Train-#1,2026-01-11,80848026,0386,A716,2025-12-31,2026-01-14,7,80848026|0386|A716|2025-12-31|net demand for forecast|010071,20251231-0386-A716-Train-#1
80848026|0386|A716|2025-12-31|net demand for forecast|010072_transit_20251231-0386-A716-Train-#1,2026-01-11,80848026,0386,A716,2025-12-31,2026-01-15,7,80848026|0386|A716|2025-12-31|net demand for forecast|010072,20251231-0386-A716-Train-#1
80848026|0386|A716|2025-12-31|net demand for forecast|010073_transit_20251231-0386-A716-Train-#1,2026-01-11,80848026,0386,A716,2025-12-31,2026-01-14,8,80848026|0386|A716|2025-12-31|net demand for forecast|010073,20251231-0386-A716-Train-#1
80848026|0386|A716|2025-12-31|net demand for forecast|010074_transit_20251231-0386-A716-Train-#1,2026-01-11,80848026,0386,A716,2025-12-31,2026-01-14,8,80848026|0386|A716|2025-12-31|net demand for forecast|010074,20251231-0386-A716-Train-#1
80848026|0386|A716|2025-12-31|net demand for forecast|010075_transit_20251231-0386-A716-Train-#1,2026-01-11,80848026,0386,A716,2025-12-31,2026-01-14,8,80848026|0386|A716|2025-12-31|net demand for forecast|010075,20251231-0386-A716-Train-#1
80848026|0386|A716|2025-12-31|net demand for forecast|010076_transit_20251231-0386-A716-Train-#1,2026-01-11,80848026,0386,A716,2025-12-31,2026-01-14,8,80848026|0386|A716|2025-12-31|net demand for forecast|010076,20251231-0386-A716-Train-#1
80848026|0386|A716|2025-12-31|net demand for forecast|010077_transit_20251231-0386-A716-Train-#1,2026-01-11,80848026,0386,A716,2025-12-31,2026-01-15,8,80848026|0386|A716|2025-12-31|net demand for forecast|010077,20251231-0386-A716-Train-#1
80848026|0386|A716|2025-12-31|net demand for forecast|010078_transit_20251231-0386-A716-Train-#1,2026-01-11,80848026,0386,A716,2025-12-31,2026-01-14,8,80848026|0386|A716|2025-12-31|net demand for forecast|010078,20251231-0386-A716-Train-#1
80848026|0386|A716|2025-12-31|net demand for forecast|010079_transit_20251231-0386-A716-Train-#1,2026-01-11,80848026,0386,A716,2025-12-31,2026-01-14,8,80848026|0386|A716|2025-12-31|net demand for forecast|010079,20251231-0386-A716-Train-#1
80848026|0386|A716|2025-12-31|net demand for forecast|010080_transit_20251231-0386-A716-Train-#1,2026-01-11,80848026,0386,A716,2025-12-31,2026-01-14,8,80848026|0386|A716|2025-12-31|net demand for forecast|010080,20251231-0386-A716-Train-#1
21128377|0386|A716|2025-12-31|net demand for safety|009224_transit_20251231-0386-A716-Train-#1,2026-01-11,21128377,0386,A716,2025-12-31,2026-01-14,66,21128377|0386|A716|2025-12-31|net demand for safety|009224,20251231-0386-A716-Train-#1
21151196|0386|A716|2025-12-31|net demand for safety|009386_transit_20251231-0386-A716-Train-#1,2026-01-11,21151196,0386,A716,2025-12-31,2026-01-14,1,21151196|0386|A716|2025-12-31|net demand for safety|009386,20251231-0386-A716-Train-#1
21314602|0386|A716|2025-12-31|net demand for safety|009487_transit_20251231-0386-A716-Train-#1,2026-01-11,21314602,0386,A716,2025-12-31,2026-01-14,4,21314602|0386|A716|2025-12-31|net demand for safety|009487,20251231-0386-A716-Train-#1
21352461|0386|A716|2025-12-31|net demand for safety|009565_transit_20251231-0386-A716-Train-#1,2026-01-11,21352461,0386,A716,2025-12-31,2026-01-14,27,21352461|0386|A716|2025-12-31|net demand for safety|009565,20251231-0386-A716-Train-#1
21434952|0386|A716|2025-12-31|net demand for safety|009657_transit_20251231-0386-A716-Train-#1,2026-01-11,21434952,0386,A716,2025-12-31,2026-01-14,11,21434952|0386|A716|2025-12-31|net demand for safety|009657,20251231-0386-A716-Train-#1
80807091|0386|A716|2025-12-31|net demand for safety|009792_transit_20251231-0386-A716-Train-#1,2026-01-11,80807091,0386,A716,2025-12-31,2026-01-14,22,80807091|0386|A716|2025-12-31|net demand for safety|009792,20251231-0386-A716-Train-#1
80807102|0386|A716|2025-12-31|net demand for safety|009843_transit_20251231-0386-A716-Train-#1,2026-01-11,80807102,0386,A716,2025-12-31,2026-01-15,82,80807102|0386|A716|2025-12-31|net demand for safety|009843,20251231-0386-A716-Train-#1
80807119|0386|A716|2025-12-31|net demand for safety|009941_transit_20251231-0386-A716-Train-#1,2026-01-11,80807119,0386,A716,2025-12-31,2026-01-14,16,80807119|0386|A716|2025-12-31|net demand for safety|009941,20251231-0386-A716-Train-#1
80848026|0386|A716|2025-12-31|net demand for safety|010081_transit_20251231-0386-A716-Train-#1,2026-01-11,80848026,0386,A716,2025-12-31,2026-01-14,98,80848026|0386|A716|2025-12-31|net demand for safety|010081,20251231-0386-A716-Train-#1
21128067|0386|A716|2025-12-31|push replenishment|009118_transit_20251231-0386-A716-Train-#1,2026-01-11,21128067,0386,A716,2025-12-31,2026-01-14,180,21128067|0386|A716|2025-12-31|push replenishment|009118,20251231-0386-A716-Train-#1
21128377|0386|A716|2025-12-31|push replenishment|009225_transit_20251231-0386-A716-Train-#1,2026-01-11,21128377,0386,A716,2025-12-31,2026-01-14,24,21128377|0386|A716|2025-12-31|push replenishment|009225,20251231-0386-A716-Train-#1
21314602|0386|A716|2025-12-31|push replenishment|009488_transit_20251231-0386-A716-Train-#1,2026-01-11,21314602,0386,A716,2025-12-31,2026-01-14,5,21314602|0386|A716|2025-12-31|push replenishment|009488,20251231-0386-A716-Train-#1
21352461|0386|A716|2025-12-31|push replenishment|009566_transit_20251231-0386-A716-Train-#1,2026-01-11,21352461,0386,A716,2025-12-31,2026-01-15,89,21352461|0386|A716|2025-12-31|push replenishment|009566,20251231-0386-A716-Train-#1
21434952|0386|A716|2025-12-31|push replenishment|009658_transit_20251231-0386-A716-Train-#1,2026-01-11,21434952,0386,A716,2025-12-31,2026-01-14,17,21434952|0386|A716|2025-12-31|push replenishment|009658,20251231-0386-A716-Train-#1
80807091|0386|A716|2025-12-31|push replenishment|009793_transit_20251231-0386-A716-Train-#1,2026-01-11,80807091,0386,A716,2025-12-31,2026-01-14,8,80807091|0386|A716|2025-12-31|push replenishment|009793,20251231-0386-A716-Train-#1
80807102|0386|A716|2025-12-31|push replenishment|009844_transit_20251231-0386-A716-Train-#1,2026-01-11,80807102,0386,A716,2025-12-31,2026-01-14,158,80807102|0386|A716|2025-12-31|push replenishment|009844,20251231-0386-A716-Train-#1
