date,material,receiving,quantity,ori_deployment_uid,vehicle_uid,actual_ship_date
2025-12-22,21428668,C816,214,21428668|0386|C816|2025-12-21|net demand for forecast|001513,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21428668,C816,215,21428668|0386|C816|2025-12-21|net demand for forecast|001514,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21428668,C816,215,21428668|0386|C816|2025-12-21|net demand for forecast|001516,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21428668,C816,215,21428668|0386|C816|2025-12-21|net demand for forecast|001517,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21428668,C816,215,21428668|0386|C816|2025-12-21|net demand for forecast|001518,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21165946,C816,1,21165946|0386|C816|2025-12-21|net demand for net demand for forecast|001306,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21165946,C816,1,21165946|0386|C816|2025-12-21|net demand for net demand for forecast|001307,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21165946,C816,1,21165946|0386|C816|2025-12-21|net demand for net demand for forecast|001309,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21165946,C816,1,21165946|0386|C816|2025-12-21|net demand for net demand for forecast|001312,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21170683,C816,2,21170683|0386|C816|2025-12-21|net demand for net demand for forecast|001425,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21170683,C816,2,21170683|0386|C816|2025-12-21|net demand for net demand for forecast|001426,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21170683,C816,2,21170683|0386|C816|2025-12-21|net demand for net demand for forecast|001427,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21170683,C816,2,21170683|0386|C816|2025-12-21|net demand for net demand for forecast|001428,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21170683,C816,2,21170683|0386|C816|2025-12-21|net demand for net demand for forecast|001429,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21170683,C816,2,21170683|0386|C816|2025-12-21|net demand for net demand for forecast|001430,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21170683,C816,2,21170683|0386|C816|2025-12-21|net demand for net demand for forecast|001431,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21170683,C816,2,21170683|0386|C816|2025-12-21|net demand for net demand for forecast|001432,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21170683,C816,3,21170683|0386|C816|2025-12-21|net demand for net demand for forecast|001433,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21170683,C816,3,21170683|0386|C816|2025-12-21|net demand for net demand for forecast|001434,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21170683,C816,3,21170683|0386|C816|2025-12-21|net demand for net demand for forecast|001435,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21170683,C816,3,21170683|0386|C816|2025-12-21|net demand for net demand for forecast|001436,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21428668,C816,29,21428668|0386|C816|2025-12-21|net demand for net demand for forecast|001519,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21428668,C816,53,21428668|0386|C816|2025-12-21|net demand for net demand for forecast|001520,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21428668,C816,81,21428668|0386|C816|2025-12-21|net demand for net demand for forecast|001521,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21428668,C816,81,21428668|0386|C816|2025-12-21|net demand for net demand for forecast|001522,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21428668,C816,81,21428668|0386|C816|2025-12-21|net demand for net demand for forecast|001523,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21428668,C816,81,21428668|0386|C816|2025-12-21|net demand for net demand for forecast|001524,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21428668,C816,81,21428668|0386|C816|2025-12-21|net demand for net demand for forecast|001525,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21428668,C816,95,21428668|0386|C816|2025-12-21|net demand for net demand for forecast|001526,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21428668,C816,95,21428668|0386|C816|2025-12-21|net demand for net demand for forecast|001527,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21428668,C816,95,21428668|0386|C816|2025-12-21|net demand for net demand for forecast|001529,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21428668,C816,95,21428668|0386|C816|2025-12-21|net demand for net demand for forecast|001530,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21428668,C816,125,21428668|0386|C816|2025-12-21|net demand for net demand for forecast|001531,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21428668,C816,166,21428668|0386|C816|2025-12-21|net demand for net demand for forecast|001532,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21428668,C816,166,21428668|0386|C816|2025-12-21|net demand for net demand for forecast|001534,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21428668,C816,166,21428668|0386|C816|2025-12-21|net demand for net demand for forecast|001535,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21428668,C816,166,21428668|0386|C816|2025-12-21|net demand for net demand for forecast|001536,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21428668,C816,166,21428668|0386|C816|2025-12-21|net demand for net demand for forecast|001537,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21428668,C816,166,21428668|0386|C816|2025-12-21|net demand for net demand for forecast|001538,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21428668,C816,283,21428668|0386|C816|2025-12-21|net demand for net demand for forecast|001540,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21428668,C816,283,21428668|0386|C816|2025-12-21|net demand for net demand for forecast|001541,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21428668,C816,283,21428668|0386|C816|2025-12-21|net demand for net demand for forecast|001542,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21165946,C816,38,21165946|0386|C816|2025-12-21|net demand for safety|001313,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21170683,C816,82,21170683|0386|C816|2025-12-21|net demand for safety|001439,20251221-0386-C816-LARGE-#1,2025-12-21
2025-12-22,21170683,C816,6,21170683|0386|C816|2025-12-21|net demand for net demand for safety|001437,20251221-0386-C816-LARGE-#1,2025-12-21
