transit_uid,date,material,sending,receiving,actual_ship_date,actual_delivery_date,quantity,ori_deployment_uid,vehicle_uid
80812840|0386|A672|2025-12-25|net demand for forecast|004486_transit_20251225-0386-A672-Train-#1,2025-12-29,80812840,0386,A672,2025-12-25,2026-01-01,2,80812840|0386|A672|2025-12-25|net demand for forecast|004486,20251225-0386-A672-Train-#1
80812841|0386|A672|2025-12-25|net demand for forecast|004550_transit_20251225-0386-A672-Train-#1,2025-12-29,80812841,0386,A672,2025-12-25,2026-01-01,1,80812841|0386|A672|2025-12-25|net demand for forecast|004550,20251225-0386-A672-Train-#1
80812841|0386|A672|2025-12-25|net demand for forecast|004551_transit_20251225-0386-A672-Train-#1,2025-12-29,80812841,0386,A672,2025-12-25,2026-01-01,2,80812841|0386|A672|2025-12-25|net demand for forecast|004551,20251225-0386-A672-Train-#1
80812841|0386|A672|2025-12-25|net demand for forecast|004552_transit_20251225-0386-A672-Train-#1,2025-12-29,80812841,0386,A672,2025-12-25,2026-01-01,3,80812841|0386|A672|2025-12-25|net demand for forecast|004552,20251225-0386-A672-Train-#1
80812841|0386|A672|2025-12-25|net demand for forecast|004553_transit_20251225-0386-A672-Train-#1,2025-12-29,80812841,0386,A672,2025-12-25,2026-01-01,4,80812841|0386|A672|2025-12-25|net demand for forecast|004553,20251225-0386-A672-Train-#1
80812841|0386|A672|2025-12-25|net demand for forecast|004554_transit_20251225-0386-A672-Train-#1,2025-12-29,80812841,0386,A672,2025-12-25,2026-01-01,4,80812841|0386|A672|2025-12-25|net demand for forecast|004554,20251225-0386-A672-Train-#1
80812841|0386|A672|2025-12-25|net demand for forecast|004555_transit_20251225-0386-A672-Train-#1,2025-12-29,80812841,0386,A672,2025-12-25,2026-01-01,4,80812841|0386|A672|2025-12-25|net demand for forecast|004555,20251225-0386-A672-Train-#1
80812841|0386|A672|2025-12-25|net demand for forecast|004556_transit_20251225-0386-A672-Train-#1,2025-12-29,80812841,0386,A672,2025-12-25,2026-01-01,4,80812841|0386|A672|2025-12-25|net demand for forecast|004556,20251225-0386-A672-Train-#1
80812841|0386|A672|2025-12-25|net demand for forecast|004557_transit_20251225-0386-A672-Train-#1,2025-12-29,80812841,0386,A672,2025-12-25,2026-01-02,4,80812841|0386|A672|2025-12-25|net demand for forecast|004557,20251225-0386-A672-Train-#1
80812841|0386|A672|2025-12-25|net demand for forecast|004558_transit_20251225-0386-A672-Train-#1,2025-12-29,80812841,0386,A672,2025-12-25,2026-01-01,4,80812841|0386|A672|2025-12-25|net demand for forecast|004558,20251225-0386-A672-Train-#1
80812841|0386|A672|2025-12-25|net demand for forecast|004559_transit_20251225-0386-A672-Train-#1,2025-12-29,80812841,0386,A672,2025-12-25,2026-01-01,4,80812841|0386|A672|2025-12-25|net demand for forecast|004559,20251225-0386-A672-Train-#1
80812841|0386|A672|2025-12-25|net demand for forecast|004560_transit_20251225-0386-A672-Train-#1,2025-12-29,80812841,0386,A672,2025-12-25,2026-01-01,5,80812841|0386|A672|2025-12-25|net demand for forecast|004560,20251225-0386-A672-Train-#1
80812841|0386|A672|2025-12-25|net demand for forecast|004561_transit_20251225-0386-A672-Train-#1,2025-12-29,80812841,0386,A672,2025-12-25,2026-01-01,5,80812841|0386|A672|2025-12-25|net demand for forecast|004561,20251225-0386-A672-Train-#1
80812841|0386|A672|2025-12-25|net demand for forecast|004562_transit_20251225-0386-A672-Train-#1,2025-12-29,80812841,0386,A672,2025-12-25,2026-01-02,5,80812841|0386|A672|2025-12-25|net demand for forecast|004562,20251225-0386-A672-Train-#1
80812841|0386|A672|2025-12-25|net demand for forecast|004563_transit_20251225-0386-A672-Train-#1,2025-12-29,80812841,0386,A672,2025-12-25,2026-01-02,5,80812841|0386|A672|2025-12-25|net demand for forecast|004563,20251225-0386-A672-Train-#1
80812841|0386|A672|2025-12-25|net demand for forecast|004564_transit_20251225-0386-A672-Train-#1,2025-12-29,80812841,0386,A672,2025-12-25,2026-01-01,5,80812841|0386|A672|2025-12-25|net demand for forecast|004564,20251225-0386-A672-Train-#1
80812841|0386|A672|2025-12-25|net demand for forecast|004565_transit_20251225-0386-A672-Train-#1,2025-12-29,80812841,0386,A672,2025-12-25,2026-01-01,5,80812841|0386|A672|2025-12-25|net demand for forecast|004565,20251225-0386-A672-Train-#1
80812841|0386|A672|2025-12-25|net demand for forecast|004566_transit_20251225-0386-A672-Train-#1,2025-12-29,80812841,0386,A672,2025-12-25,2026-01-01,5,80812841|0386|A672|2025-12-25|net demand for forecast|004566,20251225-0386-A672-Train-#1
80812841|0386|A672|2025-12-25|net demand for forecast|004567_transit_20251225-0386-A672-Train-#1,2025-12-29,80812841,0386,A672,2025-12-25,2026-01-01,5,80812841|0386|A672|2025-12-25|net demand for forecast|004567,20251225-0386-A672-Train-#1
21155895|0386|A672|2025-12-25|net demand for net demand for forecast|003856_transit_20251225-0386-A672-Train-#1,2025-12-29,21155895,0386,A672,2025-12-25,2026-01-01,1,21155895|0386|A672|2025-12-25|net demand for net demand for forecast|003856,20251225-0386-A672-Train-#1
21155895|0386|A672|2025-12-25|net demand for net demand for forecast|003857_transit_20251225-0386-A672-Train-#1,2025-12-29,21155895,0386,A672,2025-12-25,2026-01-01,1,21155895|0386|A672|2025-12-25|net demand for net demand for forecast|003857,20251225-0386-A672-Train-#1
21155895|0386|A672|2025-12-25|net demand for net demand for forecast|003858_transit_20251225-0386-A672-Train-#1,2025-12-29,21155895,0386,A672,2025-12-25,2026-01-01,1,21155895|0386|A672|2025-12-25|net demand for net demand for forecast|003858,20251225-0386-A672-Train-#1
21155895|0386|A672|2025-12-25|net demand for net demand for forecast|003859_transit_20251225-0386-A672-Train-#1,2025-12-29,21155895,0386,A672,2025-12-25,2026-01-01,1,21155895|0386|A672|2025-12-25|net demand for net demand for forecast|003859,20251225-0386-A672-Train-#1
21155895|0386|A672|2025-12-25|net demand for net demand for forecast|003860_transit_20251225-0386-A672-Train-#1,2025-12-29,21155895,0386,A672,2025-12-25,2026-01-01,1,21155895|0386|A672|2025-12-25|net demand for net demand for forecast|003860,20251225-0386-A672-Train-#1
21155895|0386|A672|2025-12-25|net demand for net demand for forecast|003861_transit_20251225-0386-A672-Train-#1,2025-12-29,21155895,0386,A672,2025-12-25,2026-01-02,1,21155895|0386|A672|2025-12-25|net demand for net demand for forecast|003861,20251225-0386-A672-Train-#1
21155895|0386|A672|2025-12-25|net demand for net demand for forecast|003862_transit_20251225-0386-A672-Train-#1,2025-12-29,21155895,0386,A672,2025-12-25,2026-01-01,1,21155895|0386|A672|2025-12-25|net demand for net demand for forecast|003862,20251225-0386-A672-Train-#1
21155895|0386|A672|2025-12-25|net demand for net demand for forecast|003863_transit_20251225-0386-A672-Train-#1,2025-12-29,21155895,0386,A672,2025-12-25,2026-01-01,1,21155895|0386|A672|2025-12-25|net demand for net demand for forecast|003863,20251225-0386-A672-Train-#1
21143102|0386|A672|2025-12-25|net demand for safety|003760_transit_20251225-0386-A672-Train-#1,2025-12-29,21143102,0386,A672,2025-12-25,2026-01-01,164,21143102|0386|A672|2025-12-25|net demand for safety|003760,20251225-0386-A672-Train-#1
21155895|0386|A672|2025-12-25|net demand for safety|003867_transit_20251225-0386-A672-Train-#1,2025-12-29,21155895,0386,A672,2025-12-25,2026-01-02,127,21155895|0386|A672|2025-12-25|net demand for safety|003867,20251225-0386-A672-Train-#1
80807097|0386|A672|2025-12-25|net demand for safety|004265_transit_20251225-0386-A672-Train-#1,2025-12-29,80807097,0386,A672,2025-12-25,2026-01-01,193,80807097|0386|A672|2025-12-25|net demand for safety|004265,20251225-0386-A672-Train-#1
80807110|0386|A672|2025-12-25|net demand for safety|004314_transit_20251225-0386-A672-Train-#1,2025-12-29,80807110,0386,A672,2025-12-25,2026-01-01,461,80807110|0386|A672|2025-12-25|net demand for safety|004314,20251225-0386-A672-Train-#1
80812103|0386|A672|2025-12-25|net demand for safety|004372_transit_20251225-0386-A672-Train-#1,2025-12-29,80812103,0386,A672,2025-12-25,2026-01-01,16,80812103|0386|A672|2025-12-25|net demand for safety|004372,20251225-0386-A672-Train-#1
80812839|0386|A672|2025-12-25|net demand for safety|004405_transit_20251225-0386-A672-Train-#1,2025-12-29,80812839,0386,A672,2025-12-25,2026-01-01,118,80812839|0386|A672|2025-12-25|net demand for safety|004405,20251225-0386-A672-Train-#1
80812840|0386|A672|2025-12-25|net demand for safety|004489_transit_20251225-0386-A672-Train-#1,2025-12-29,80812840,0386,A672,2025-12-25,2026-01-01,161,80812840|0386|A672|2025-12-25|net demand for safety|004489,20251225-0386-A672-Train-#1
80812841|0386|A672|2025-12-25|net demand for safety|004568_transit_20251225-0386-A672-Train-#1,2025-12-29,80812841,0386,A672,2025-12-25,2026-01-01,177,80812841|0386|A672|2025-12-25|net demand for safety|004568,20251225-0386-A672-Train-#1
80812846|0386|A672|2025-12-25|net demand for safety|004651_transit_20251225-0386-A672-Train-#1,2025-12-29,80812846,0386,A672,2025-12-25,2026-01-01,45,80812846|0386|A672|2025-12-25|net demand for safety|004651,20251225-0386-A672-Train-#1
21155895|0386|A672|2025-12-25|net demand for net demand for safety|003865_transit_20251225-0386-A672-Train-#1,2025-12-29,21155895,0386,A672,2025-12-25,2026-01-01,5,21155895|0386|A672|2025-12-25|net demand for net demand for safety|003865,20251225-0386-A672-Train-#1
80807097|0386|A672|2025-12-25|net demand for net demand for safety|004264_transit_20251225-0386-A672-Train-#1,2025-12-29,80807097,0386,A672,2025-12-25,2026-01-01,2,80807097|0386|A672|2025-12-25|net demand for net demand for safety|004264,20251225-0386-A672-Train-#1
80807110|0386|A672|2025-12-25|net demand for net demand for safety|004313_transit_20251225-0386-A672-Train-#1,2025-12-29,80807110,0386,A672,2025-12-25,2026-01-01,13,80807110|0386|A672|2025-12-25|net demand for net demand for safety|004313,20251225-0386-A672-Train-#1
80812154|0386|A672|2025-12-25|net demand for net demand for safety|004384_transit_20251225-0386-A672-Train-#1,2025-12-29,80812154,0386,A672,2025-12-25,2026-01-01,1,80812154|0386|A672|2025-12-25|net demand for net demand for safety|004384,20251225-0386-A672-Train-#1
80812839|0386|A672|2025-12-25|net demand for net demand for safety|004404_transit_20251225-0386-A672-Train-#1,2025-12-29,80812839,0386,A672,2025-12-25,2026-01-01,1,80812839|0386|A672|2025-12-25|net demand for net demand for safety|004404,20251225-0386-A672-Train-#1
80812840|0386|A672|2025-12-25|net demand for net demand for safety|004487_transit_20251225-0386-A672-Train-#1,2025-12-29,80812840,0386,A672,2025-12-25,2026-01-01,2,80812840|0386|A672|2025-12-25|net demand for net demand for safety|004487,20251225-0386-A672-Train-#1
80812840|0386|A672|2025-12-25|net demand for net demand for safety|004488_transit_20251225-0386-A672-Train-#1,2025-12-29,80812840,0386,A672,2025-12-25,2026-01-01,5,80812840|0386|A672|2025-12-25|net demand for net demand for safety|004488,20251225-0386-A672-Train-#1
21155895|0386|A672|2025-12-25|push replenishment|003868_transit_20251225-0386-A672-Train-#1,2025-12-29,21155895,0386,A672,2025-12-25,2026-01-01,149,21155895|0386|A672|2025-12-25|push replenishment|003868,20251225-0386-A672-Train-#1
80807093|0386|A672|2025-12-25|push replenishment|004209_transit_20251225-0386-A672-Train-#1,2025-12-29,80807093,0386,A672,2025-12-25,2026-01-01,358,80807093|0386|A672|2025-12-25|push replenishment|004209,20251225-0386-A672-Train-#1
80807097|0386|A672|2025-12-25|push replenishment|004266_transit_20251225-0386-A672-Train-#1,2025-12-29,80807097,0386,A672,2025-12-25,2026-01-01,467,80807097|0386|A672|2025-12-25|push replenishment|004266,20251225-0386-A672-Train-#1
80807110|0386|A672|2025-12-25|push replenishment|004315_transit_20251225-0386-A672-Train-#1,2025-12-29,80807110,0386,A672,2025-12-25,2026-01-01,286,80807110|0386|A672|2025-12-25|push replenishment|004315,20251225-0386-A672-Train-#1
80812103|0386|A672|2025-12-25|push replenishment|004373_transit_20251225-0386-A672-Train-#1,2025-12-29,80812103,0386,A672,2025-12-25,2026-01-01,44,80812103|0386|A672|2025-12-25|push replenishment|004373,20251225-0386-A672-Train-#1
80812154|0386|A672|2025-12-25|push replenishment|004385_transit_20251225-0386-A672-Train-#1,2025-12-29,80812154,0386,A672,2025-12-25,2026-01-01,1,80812154|0386|A672|2025-12-25|push replenishment|004385,20251225-0386-A672-Train-#1
80812839|0386|A672|2025-12-25|push replenishment|004406_transit_20251225-0386-A672-Train-#1,2025-12-29,80812839,0386,A672,2025-12-25,2026-01-01,277,80812839|0386|A672|2025-12-25|push replenishment|004406,20251225-0386-A672-Train-#1
80812840|0386|A672|2025-12-25|push replenishment|004490_transit_20251225-0386-A672-Train-#1,2025-12-29,80812840,0386,A672,2025-12-25,2026-01-01,760,80812840|0386|A672|2025-12-25|push replenishment|004490,20251225-0386-A672-Train-#1
80812846|0386|A672|2025-12-25|push replenishment|004652_transit_20251225-0386-A672-Train-#1,2025-12-29,80812846,0386,A672,2025-12-25,2026-01-01,597,80812846|0386|A672|2025-12-25|push replenishment|004652,20251225-0386-A672-Train-#1
80812846|0386|A672|2025-12-25|push replenishment|004652_transit_20251225-0386-A672-Train-#2,2025-12-29,80812846,0386,A672,2025-12-25,2026-01-02,689,80812846|0386|A672|2025-12-25|push replenishment|004652,20251225-0386-A672-Train-#2
21472283|0386|A673|2025-12-25|net demand for normal|004180_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21472283,0386,A673,2025-12-25,2025-12-30,22,21472283|0386|A673|2025-12-25|net demand for normal|004180,20251225-0386-A673-LARGE-#1
21165946|0386|A673|2025-12-25|net demand for net demand for normal|003978_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21165946,0386,A673,2025-12-25,2025-12-30,3,21165946|0386|A673|2025-12-25|net demand for net demand for normal|003978,20251225-0386-A673-LARGE-#1
21155895|0386|A673|2025-12-25|net demand for forecast|003869_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21155895,0386,A673,2025-12-25,2025-12-30,69,21155895|0386|A673|2025-12-25|net demand for forecast|003869,20251225-0386-A673-LARGE-#1
21155895|0386|A673|2025-12-25|net demand for forecast|003870_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21155895,0386,A673,2025-12-25,2025-12-31,69,21155895|0386|A673|2025-12-25|net demand for forecast|003870,20251225-0386-A673-LARGE-#1
21155895|0386|A673|2025-12-25|net demand for forecast|003871_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21155895,0386,A673,2025-12-25,2025-12-30,70,21155895|0386|A673|2025-12-25|net demand for forecast|003871,20251225-0386-A673-LARGE-#1
21155895|0386|A673|2025-12-25|net demand for forecast|003872_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21155895,0386,A673,2025-12-25,2025-12-30,70,21155895|0386|A673|2025-12-25|net demand for forecast|003872,20251225-0386-A673-LARGE-#1
21155895|0386|A673|2025-12-25|net demand for forecast|003873_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21155895,0386,A673,2025-12-25,2025-12-30,70,21155895|0386|A673|2025-12-25|net demand for forecast|003873,20251225-0386-A673-LARGE-#1
21155895|0386|A673|2025-12-25|net demand for forecast|003874_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21155895,0386,A673,2025-12-25,2025-12-30,70,21155895|0386|A673|2025-12-25|net demand for forecast|003874,20251225-0386-A673-LARGE-#1
21155895|0386|A673|2025-12-25|net demand for forecast|003875_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21155895,0386,A673,2025-12-25,2025-12-30,70,21155895|0386|A673|2025-12-25|net demand for forecast|003875,20251225-0386-A673-LARGE-#1
21155895|0386|A673|2025-12-25|net demand for forecast|003876_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21155895,0386,A673,2025-12-25,2025-12-30,106,21155895|0386|A673|2025-12-25|net demand for forecast|003876,20251225-0386-A673-LARGE-#1
21155895|0386|A673|2025-12-25|net demand for forecast|003877_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21155895,0386,A673,2025-12-25,2025-12-30,106,21155895|0386|A673|2025-12-25|net demand for forecast|003877,20251225-0386-A673-LARGE-#1
21155895|0386|A673|2025-12-25|net demand for forecast|003878_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21155895,0386,A673,2025-12-25,2025-12-30,106,21155895|0386|A673|2025-12-25|net demand for forecast|003878,20251225-0386-A673-LARGE-#1
21472283|0386|A673|2025-12-25|net demand for forecast|004170_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21472283,0386,A673,2025-12-25,2025-12-30,24,21472283|0386|A673|2025-12-25|net demand for forecast|004170,20251225-0386-A673-LARGE-#1
21472283|0386|A673|2025-12-25|net demand for forecast|004171_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21472283,0386,A673,2025-12-25,2025-12-31,24,21472283|0386|A673|2025-12-25|net demand for forecast|004171,20251225-0386-A673-LARGE-#1
21472283|0386|A673|2025-12-25|net demand for forecast|004172_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21472283,0386,A673,2025-12-25,2025-12-30,24,21472283|0386|A673|2025-12-25|net demand for forecast|004172,20251225-0386-A673-LARGE-#1
21472283|0386|A673|2025-12-25|net demand for forecast|004173_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21472283,0386,A673,2025-12-25,2025-12-30,24,21472283|0386|A673|2025-12-25|net demand for forecast|004173,20251225-0386-A673-LARGE-#1
21472283|0386|A673|2025-12-25|net demand for forecast|004174_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21472283,0386,A673,2025-12-25,2025-12-30,24,21472283|0386|A673|2025-12-25|net demand for forecast|004174,20251225-0386-A673-LARGE-#1
21472283|0386|A673|2025-12-25|net demand for forecast|004175_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21472283,0386,A673,2025-12-25,2025-12-30,24,21472283|0386|A673|2025-12-25|net demand for forecast|004175,20251225-0386-A673-LARGE-#1
21472283|0386|A673|2025-12-25|net demand for forecast|004176_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21472283,0386,A673,2025-12-25,2025-12-30,24,21472283|0386|A673|2025-12-25|net demand for forecast|004176,20251225-0386-A673-LARGE-#1
21472283|0386|A673|2025-12-25|net demand for forecast|004177_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21472283,0386,A673,2025-12-25,2025-12-30,50,21472283|0386|A673|2025-12-25|net demand for forecast|004177,20251225-0386-A673-LARGE-#1
21472283|0386|A673|2025-12-25|net demand for forecast|004178_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21472283,0386,A673,2025-12-25,2025-12-30,51,21472283|0386|A673|2025-12-25|net demand for forecast|004178,20251225-0386-A673-LARGE-#1
21472283|0386|A673|2025-12-25|net demand for forecast|004179_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21472283,0386,A673,2025-12-25,2025-12-30,51,21472283|0386|A673|2025-12-25|net demand for forecast|004179,20251225-0386-A673-LARGE-#1
21155895|0386|A673|2025-12-25|net demand for net demand for forecast|003879_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21155895,0386,A673,2025-12-25,2025-12-30,2,21155895|0386|A673|2025-12-25|net demand for net demand for forecast|003879,20251225-0386-A673-LARGE-#1
21155895|0386|A673|2025-12-25|net demand for net demand for forecast|003880_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21155895,0386,A673,2025-12-25,2025-12-30,2,21155895|0386|A673|2025-12-25|net demand for net demand for forecast|003880,20251225-0386-A673-LARGE-#1
21155895|0386|A673|2025-12-25|net demand for net demand for forecast|003881_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21155895,0386,A673,2025-12-25,2025-12-30,2,21155895|0386|A673|2025-12-25|net demand for net demand for forecast|003881,20251225-0386-A673-LARGE-#1
21155895|0386|A673|2025-12-25|net demand for net demand for forecast|003882_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21155895,0386,A673,2025-12-25,2025-12-30,3,21155895|0386|A673|2025-12-25|net demand for net demand for forecast|003882,20251225-0386-A673-LARGE-#1
21155895|0386|A673|2025-12-25|net demand for net demand for forecast|003883_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21155895,0386,A673,2025-12-25,2025-12-30,3,21155895|0386|A673|2025-12-25|net demand for net demand for forecast|003883,20251225-0386-A673-LARGE-#1
21155895|0386|A673|2025-12-25|net demand for net demand for forecast|003884_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21155895,0386,A673,2025-12-25,2025-12-30,3,21155895|0386|A673|2025-12-25|net demand for net demand for forecast|003884,20251225-0386-A673-LARGE-#1
21155895|0386|A673|2025-12-25|net demand for net demand for forecast|003885_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21155895,0386,A673,2025-12-25,2025-12-30,3,21155895|0386|A673|2025-12-25|net demand for net demand for forecast|003885,20251225-0386-A673-LARGE-#1
21155895|0386|A673|2025-12-25|net demand for net demand for forecast|003886_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21155895,0386,A673,2025-12-25,2025-12-30,12,21155895|0386|A673|2025-12-25|net demand for net demand for forecast|003886,20251225-0386-A673-LARGE-#1
21155895|0386|A673|2025-12-25|net demand for net demand for forecast|003887_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21155895,0386,A673,2025-12-25,2025-12-30,17,21155895|0386|A673|2025-12-25|net demand for net demand for forecast|003887,20251225-0386-A673-LARGE-#1
21155895|0386|A673|2025-12-25|net demand for net demand for forecast|003888_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21155895,0386,A673,2025-12-25,2025-12-30,17,21155895|0386|A673|2025-12-25|net demand for net demand for forecast|003888,20251225-0386-A673-LARGE-#1
21155895|0386|A673|2025-12-25|net demand for net demand for forecast|003889_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21155895,0386,A673,2025-12-25,2025-12-30,18,21155895|0386|A673|2025-12-25|net demand for net demand for forecast|003889,20251225-0386-A673-LARGE-#1
21143102|0386|A673|2025-12-25|net demand for safety|003761_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21143102,0386,A673,2025-12-25,2025-12-30,228,21143102|0386|A673|2025-12-25|net demand for safety|003761,20251225-0386-A673-LARGE-#1
21155895|0386|A673|2025-12-25|net demand for safety|003892_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21155895,0386,A673,2025-12-25,2025-12-30,528,21155895|0386|A673|2025-12-25|net demand for safety|003892,20251225-0386-A673-LARGE-#1
21472283|0386|A673|2025-12-25|net demand for safety|004181_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21472283,0386,A673,2025-12-25,2025-12-30,59,21472283|0386|A673|2025-12-25|net demand for safety|004181,20251225-0386-A673-LARGE-#1
80812839|0386|A673|2025-12-25|net demand for safety|004407_transit_20251225-0386-A673-LARGE-#1,2025-12-29,80812839,0386,A673,2025-12-25,2025-12-30,261,80812839|0386|A673|2025-12-25|net demand for safety|004407,20251225-0386-A673-LARGE-#1
80812840|0386|A673|2025-12-25|net demand for safety|004491_transit_20251225-0386-A673-LARGE-#1,2025-12-29,80812840,0386,A673,2025-12-25,2025-12-30,141,80812840|0386|A673|2025-12-25|net demand for safety|004491,20251225-0386-A673-LARGE-#1
80812841|0386|A673|2025-12-25|net demand for safety|004569_transit_20251225-0386-A673-LARGE-#1,2025-12-29,80812841,0386,A673,2025-12-25,2025-12-30,155,80812841|0386|A673|2025-12-25|net demand for safety|004569,20251225-0386-A673-LARGE-#1
21155895|0386|A673|2025-12-25|net demand for net demand for safety|003890_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21155895,0386,A673,2025-12-25,2025-12-30,15,21155895|0386|A673|2025-12-25|net demand for net demand for safety|003890,20251225-0386-A673-LARGE-#1
21155895|0386|A673|2025-12-25|net demand for net demand for safety|003891_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21155895,0386,A673,2025-12-25,2025-12-30,112,21155895|0386|A673|2025-12-25|net demand for net demand for safety|003891,20251225-0386-A673-LARGE-#1
21155895|0386|A673|2025-12-25|push replenishment|003893_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21155895,0386,A673,2025-12-25,2025-12-30,623,21155895|0386|A673|2025-12-25|push replenishment|003893,20251225-0386-A673-LARGE-#1
21472283|0386|A673|2025-12-25|push replenishment|004182_transit_20251225-0386-A673-LARGE-#1,2025-12-29,21472283,0386,A673,2025-12-25,2025-12-30,938,21472283|0386|A673|2025-12-25|push replenishment|004182,20251225-0386-A673-LARGE-#1
80807090|0386|A673|2025-12-25|push replenishment|004207_transit_20251225-0386-A673-LARGE-#1,2025-12-29,80807090,0386,A673,2025-12-25,2025-12-30,2,80807090|0386|A673|2025-12-25|push replenishment|004207,20251225-0386-A673-LARGE-#1
80807097|0386|A673|2025-12-25|push replenishment|004267_transit_20251225-0386-A673-LARGE-#1,2025-12-29,80807097,0386,A673,2025-12-25,2025-12-30,82,80807097|0386|A673|2025-12-25|push replenishment|004267,20251225-0386-A673-LARGE-#1
80807110|0386|A673|2025-12-25|push replenishment|004316_transit_20251225-0386-A673-LARGE-#1,2025-12-29,80807110,0386,A673,2025-12-25,2025-12-30,85,80807110|0386|A673|2025-12-25|push replenishment|004316,20251225-0386-A673-LARGE-#1
80812103|0386|A673|2025-12-25|push replenishment|004374_transit_20251225-0386-A673-LARGE-#1,2025-12-29,80812103,0386,A673,2025-12-25,2025-12-30,24,80812103|0386|A673|2025-12-25|push replenishment|004374,20251225-0386-A673-LARGE-#1
80812839|0386|A673|2025-12-25|push replenishment|004408_transit_20251225-0386-A673-LARGE-#1,2025-12-29,80812839,0386,A673,2025-12-25,2025-12-31,677,80812839|0386|A673|2025-12-25|push replenishment|004408,20251225-0386-A673-LARGE-#1
80812840|0386|A673|2025-12-25|push replenishment|004492_transit_20251225-0386-A673-LARGE-#1,2025-12-29,80812840,0386,A673,2025-12-25,2025-12-30,691,80812840|0386|A673|2025-12-25|push replenishment|004492,20251225-0386-A673-LARGE-#1
80812840|0386|A673|2025-12-25|push replenishment|004492_transit_20251225-0386-A673-LARGE-#2,2025-12-29,80812840,0386,A673,2025-12-25,2025-12-30,42,80812840|0386|A673|2025-12-25|push replenishment|004492,20251225-0386-A673-LARGE-#2
80812846|0386|A673|2025-12-25|push replenishment|004653_transit_20251225-0386-A673-LARGE-#2,2025-12-29,80812846,0386,A673,2025-12-25,2025-12-30,305,80812846|0386|A673|2025-12-25|push replenishment|004653,20251225-0386-A673-LARGE-#2
21472283|0386|A680|2025-12-25|net demand for normal|004192_transit_20251225-0386-A680-Train-#1,2025-12-29,21472283,0386,A680,2025-12-25,2026-01-01,1,21472283|0386|A680|2025-12-25|net demand for normal|004192,20251225-0386-A680-Train-#1
21143102|0386|A680|2025-12-25|net demand for forecast|003762_transit_20251225-0386-A680-Train-#1,2025-12-29,21143102,0386,A680,2025-12-25,2026-01-01,3,21143102|0386|A680|2025-12-25|net demand for forecast|003762,20251225-0386-A680-Train-#1
21143102|0386|A680|2025-12-25|net demand for forecast|003763_transit_20251225-0386-A680-Train-#1,2025-12-29,21143102,0386,A680,2025-12-25,2026-01-01,3,21143102|0386|A680|2025-12-25|net demand for forecast|003763,20251225-0386-A680-Train-#1
21143102|0386|A680|2025-12-25|net demand for forecast|003764_transit_20251225-0386-A680-Train-#1,2025-12-29,21143102,0386,A680,2025-12-25,2026-01-01,4,21143102|0386|A680|2025-12-25|net demand for forecast|003764,20251225-0386-A680-Train-#1
21143102|0386|A680|2025-12-25|net demand for forecast|003765_transit_20251225-0386-A680-Train-#1,2025-12-29,21143102,0386,A680,2025-12-25,2026-01-01,4,21143102|0386|A680|2025-12-25|net demand for forecast|003765,20251225-0386-A680-Train-#1
21143102|0386|A680|2025-12-25|net demand for forecast|003766_transit_20251225-0386-A680-Train-#1,2025-12-29,21143102,0386,A680,2025-12-25,2026-01-01,4,21143102|0386|A680|2025-12-25|net demand for forecast|003766,20251225-0386-A680-Train-#1
